t_s,D_compressed_um,D_extended_um,eps_axial_pct,sigma_on
23.640285,189.0550,205.4725,5.472479,0
23.649662,189.0653,205.4673,5.467346,0
23.659040,189.0756,205.4622,5.462218,0
23.668417,189.0858,205.4571,5.457096,0
23.677794,189.0960,205.4520,5.451978,0
23.687172,189.1063,205.4469,5.446866,0
23.696549,189.1165,205.4418,5.441759,0
23.705926,189.1267,205.4367,5.436656,0
23.715304,189.1369,205.4316,5.431559,0
23.724681,189.1471,205.4265,5.426466,0
23.734059,189.1572,205.4214,5.421378,0
23.743436,189.1674,205.4163,5.416296,0
23.752813,189.1776,205.4112,5.411218,0
23.762191,189.1877,205.4061,5.406145,0
23.771568,189.1978,205.4011,5.401077,0
23.780945,189.2080,205.3960,5.396013,0
23.790323,189.2181,205.3910,5.390955,0
23.799700,189.2282,205.3859,5.385901,0
23.809077,189.2383,205.3809,5.380852,0
23.818455,189.2484,205.3758,5.375808,0
23.827832,189.2585,205.3708,5.370769,0
23.837209,189.2685,205.3657,5.365735,0
23.846587,189.2786,205.3607,5.360705,0
23.855964,189.2886,205.3557,5.355680,0
23.865341,189.2987,205.3507,5.350660,0
23.874719,189.3087,205.3456,5.345644,0
23.884096,189.3187,205.3406,5.340633,0
23.893473,189.3287,205.3356,5.335627,0
23.902851,189.3387,205.3306,5.330626,0
23.912228,189.3487,205.3256,5.325629,0
23.921605,189.3587,205.3206,5.320637,0
23.930983,189.3687,205.3157,5.315650,0
23.940360,189.3787,205.3107,5.310668,0
23.949737,189.3886,205.3057,5.305690,0
23.959115,189.3986,205.3007,5.300717,0
23.968492,189.4085,205.2957,5.295748,0
23.977869,189.4184,205.2908,5.290784,0
23.987247,189.4283,205.2858,5.285825,0
23.996624,189.4383,205.2809,5.280871,0
24.006002,189.4482,205.2759,5.275921,0
24.015379,189.4580,205.2710,5.270976,0
24.024756,189.4679,205.2660,5.266035,0
24.034134,189.4778,205.2611,5.261099,0
24.043511,189.4877,205.2562,5.256168,0
24.052888,189.4975,205.2512,5.251241,0
24.062266,189.5074,205.2463,5.246319,0
24.071643,189.5172,205.2414,5.241402,0
24.081020,189.5270,205.2365,5.236489,0
24.090398,189.5368,205.2316,5.231581,0
24.099775,189.5466,205.2267,5.226678,0
24.109152,189.5564,205.2218,5.221779,0
24.118530,189.5662,205.2169,5.216884,0
24.127907,189.5760,205.2120,5.211994,0
24.137284,189.5858,205.2071,5.207109,0
24.146662,189.5955,205.2022,5.202229,0
24.156039,189.6053,205.1974,5.197353,0
24.165416,189.6150,205.1925,5.192481,0
24.174794,189.6248,205.1876,5.187614,0
24.184171,189.6345,205.1828,5.182752,0
24.193548,189.6442,205.1779,5.177894,0
24.202926,189.6539,205.1730,5.173041,0
24.212303,189.6636,205.1682,5.168192,0
24.221680,189.6733,205.1633,5.163348,0
24.231058,189.6830,205.1585,5.158508,0
24.240435,189.6927,205.1537,5.153673,0
24.249812,189.7023,205.1488,5.148843,0
24.259190,189.7120,205.1440,5.144017,0
24.268567,189.7216,205.1392,5.139195,0
24.277944,189.7312,205.1344,5.134378,0
24.287322,189.7409,205.1296,5.129566,0
24.296699,189.7505,205.1248,5.124758,0
24.306077,189.7601,205.1200,5.119955,0
24.315454,189.7697,205.1152,5.115156,0
24.324831,189.7793,205.1104,5.110361,0
24.334209,189.7889,205.1056,5.105571,0
24.343586,189.7984,205.1008,5.100786,0
24.352963,189.8080,205.0960,5.096005,0
24.362341,189.8175,205.0912,5.091229,0
24.371718,189.8271,205.0865,5.086457,0
24.381095,189.8366,205.0817,5.081689,0
24.390473,189.8461,205.0769,5.076926,0
24.399850,189.8557,205.0722,5.072167,0
24.409227,189.8652,205.0674,5.067413,0
24.418605,189.8747,205.0627,5.062664,0
24.427982,189.8842,205.0579,5.057918,0
24.437359,189.8936,205.0532,5.053178,0
24.446737,189.9031,205.0484,5.048441,0
24.456114,189.9126,205.0437,5.043709,0
24.465491,189.9220,205.0390,5.038982,0
24.474869,189.9315,205.0343,5.034259,0
24.484246,189.9409,205.0295,5.029540,0
24.493623,189.9503,205.0248,5.024826,0
24.503001,189.9598,205.0201,5.020117,0
24.512378,189.9692,205.0154,5.015411,0
24.521755,189.9786,205.0107,5.010710,0
24.531133,189.9880,205.0060,5.006014,0
24.540510,189.9974,205.0013,5.001322,0
24.549887,190.0067,204.9966,4.996634,0
24.559265,190.0161,204.9920,4.991951,0
24.568642,190.0255,204.9873,4.987272,0
24.578020,190.0348,204.9826,4.982597,0
24.587397,190.0441,204.9779,4.977927,0
24.596774,190.0535,204.9733,4.973261,0
24.606152,190.0628,204.9686,4.968600,0
24.615529,190.0721,204.9639,4.963943,0
24.624906,190.0814,204.9593,4.959290,0
24.634284,190.0907,204.9546,4.954642,0
24.643661,190.1000,204.9500,4.949998,0
24.653038,190.1093,204.9454,4.945358,0
24.662416,190.1186,204.9407,4.940723,0
24.671793,190.1278,204.9361,4.936092,0
24.681170,190.1371,204.9315,4.931465,0
24.690548,190.1463,204.9268,4.926843,0
24.699925,190.1555,204.9222,4.922225,0
24.709302,190.1648,204.9176,4.917612,0
24.718680,190.1740,204.9130,4.913002,0
24.728057,190.1832,204.9084,4.908398,0
24.737434,190.1924,204.9038,4.903797,0
24.746812,190.2016,204.8992,4.899201,0
24.756189,190.2108,204.8946,4.894609,0
24.765566,190.2200,204.8900,4.890021,0
24.774944,190.2291,204.8854,4.885438,0
24.784321,190.2383,204.8809,4.880858,0
24.793698,190.2474,204.8763,4.876284,0
24.803076,190.2566,204.8717,4.871713,0
24.812453,190.2657,204.8671,4.867147,0
24.821830,190.2748,204.8626,4.862585,0
24.831208,190.2839,204.8580,4.858027,0
24.840585,190.2931,204.8535,4.853474,0
24.849962,190.3022,204.8489,4.848925,0
24.859340,190.3112,204.8444,4.844380,0
24.868717,190.3203,204.8398,4.839839,0
24.878095,190.3294,204.8353,4.835303,0
24.887472,190.3385,204.8308,4.830771,0
24.896849,190.3475,204.8262,4.826243,0
24.906227,190.3566,204.8217,4.821719,0
24.915604,190.3656,204.8172,4.817200,0
24.924981,190.3746,204.8127,4.812685,0
24.934359,190.3837,204.8082,4.808174,0
24.943736,190.3927,204.8037,4.803667,0
24.953113,190.4017,204.7992,4.799165,0
24.962491,190.4107,204.7947,4.794667,0
24.971868,190.4197,204.7902,4.790173,0
24.981245,190.4286,204.7857,4.785683,0
24.990623,190.4376,204.7812,4.781197,0
25.000000,190.4466,204.7767,4.776716,0
25.009377,190.4555,204.7722,4.772239,0
25.018755,190.4645,204.7678,4.767766,0
25.028132,190.4734,204.7633,4.763297,0
25.037509,190.4823,204.7588,4.758832,0
25.046887,190.4913,204.7544,4.754372,0
25.056264,190.5002,204.7499,4.749915,0
25.065641,190.5091,204.7455,4.745463,0
25.075019,190.5180,204.7410,4.741015,0
25.084396,190.5269,204.7366,4.736572,0
25.093773,190.5357,204.7321,4.732132,0
25.103151,190.5446,204.7277,4.727697,0
25.112528,190.5535,204.7233,4.723266,0
25.121905,190.5623,204.7188,4.718838,0
25.131283,190.5712,204.7144,4.714415,0
25.140660,190.5800,204.7100,4.709997,0
25.150038,190.5888,204.7056,4.705582,0
25.159415,190.5977,204.7012,4.701172,0
25.168792,190.6065,204.6968,4.696765,0
25.178170,190.6153,204.6924,4.692363,0
25.187547,190.6241,204.6880,4.687965,0
25.196924,190.6329,204.6836,4.683571,0
25.206302,190.6416,204.6792,4.679181,0
25.215679,190.6504,204.6748,4.674795,0
25.225056,190.6592,204.6704,4.670413,0
25.234434,190.6679,204.6660,4.666036,0
25.243811,190.6767,204.6617,4.661662,0
25.253188,190.6854,204.6573,4.657293,0
25.262566,190.6941,204.6529,4.652928,0
25.271943,190.7029,204.6486,4.648567,0
25.281320,190.7116,204.6442,4.644210,0
25.290698,190.7203,204.6399,4.639857,0
25.300075,190.7290,204.6355,4.635508,0
25.309452,190.7377,204.6312,4.631163,0
25.318830,190.7464,204.6268,4.626822,0
25.328207,190.7550,204.6225,4.622485,0
25.337584,190.7637,204.6182,4.618153,0
25.346962,190.7724,204.6138,4.613824,0
25.356339,190.7810,204.6095,4.609500,0
25.365716,190.7896,204.6052,4.605179,0
25.375094,190.7983,204.6009,4.600863,0
25.384471,190.8069,204.5966,4.596550,0
25.393848,190.8155,204.5922,4.592242,0
25.403226,190.8241,204.5879,4.587938,0
25.412603,190.8327,204.5836,4.583638,0
25.421980,190.8413,204.5793,4.579341,0
25.431358,190.8499,204.5750,4.575049,0
25.440735,190.8585,204.5708,4.570761,0
25.450113,190.8670,204.5665,4.566477,0
25.459490,190.8756,204.5622,4.562197,0
25.468867,190.8842,204.5579,4.557921,0
25.478245,190.8927,204.5536,4.553648,0
25.487622,190.9012,204.5494,4.549380,0
25.496999,190.9098,204.5451,4.545116,0
25.506377,190.9183,204.5409,4.540856,0
25.515754,190.9268,204.5366,4.536600,0
25.525131,190.9353,204.5323,4.532348,0
25.534509,190.9438,204.5281,4.528100,0
25.543886,190.9523,204.5239,4.523856,0
25.553263,190.9608,204.5196,4.519615,0
25.562641,190.9692,204.5154,4.515379,0
25.572018,190.9777,204.5111,4.511147,0
25.581395,190.9862,204.5069,4.506919,0
25.590773,190.9946,204.5027,4.502694,0
25.600150,191.0031,204.4985,4.498474,0
25.609527,191.0115,204.4943,4.494258,0
25.618905,191.0199,204.4900,4.490045,0
25.628282,191.0283,204.4858,4.485837,0
25.637659,191.0367,204.4816,4.481632,0
25.647037,191.0451,204.4774,4.477431,0
25.656414,191.0535,204.4732,4.473235,0
25.665791,191.0619,204.4690,4.469042,0
25.675169,191.0703,204.4649,4.464853,0
25.684546,191.0787,204.4607,4.460668,0
25.693923,191.0870,204.4565,4.456487,0
25.703301,191.0954,204.4523,4.452310,0
25.712678,191.1037,204.4481,4.448137,0
25.722056,191.1121,204.4440,4.443968,0
25.731433,191.1204,204.4398,4.439803,0
25.740810,191.1287,204.4356,4.435641,0
25.750188,191.1370,204.4315,4.431484,0
25.759565,191.1453,204.4273,4.427330,0
25.768942,191.1536,204.4232,4.423180,0
25.778320,191.1619,204.4190,4.419035,0
25.787697,191.1702,204.4149,4.414893,0
25.797074,191.1785,204.4108,4.410755,0
25.806452,191.1868,204.4066,4.406620,0
25.815829,191.1950,204.4025,4.402490,0
25.825206,191.2033,204.3984,4.398364,0
25.834584,191.2115,204.3942,4.394241,0
25.843961,191.2198,204.3901,4.390122,0
25.853338,191.2280,204.3860,4.386008,0
25.862716,191.2362,204.3819,4.381897,0
25.872093,191.2444,204.3778,4.377790,0
25.881470,191.2526,204.3737,4.373686,0
25.890848,191.2608,204.3696,4.369587,0
25.900225,191.2690,204.3655,4.365491,0
25.909602,191.2772,204.3614,4.361399,0
25.918980,191.2854,204.3573,4.357312,0
25.928357,191.2935,204.3532,4.353227,0
25.937734,191.3017,204.3491,4.349147,0
25.947112,191.3099,204.3451,4.345071,0
25.956489,191.3180,204.3410,4.340998,0
25.965866,191.3261,204.3369,4.336929,0
25.975244,191.3343,204.3329,4.332864,0
25.984621,191.3424,204.3288,4.328803,0
25.993998,191.3505,204.3247,4.324746,0
26.003376,191.3586,204.3207,4.320692,0
26.012753,191.3667,204.3166,4.316643,0
26.022131,191.3748,204.3126,4.312597,0
26.031508,191.3829,204.3086,4.308554,0
26.040885,191.3910,204.3045,4.304516,0
26.050263,191.3990,204.3005,4.300481,0
26.059640,191.4071,204.2965,4.296451,0
26.069017,191.4152,204.2924,4.292424,0
26.078395,191.4232,204.2884,4.288400,0
26.087772,191.4312,204.2844,4.284381,0
26.097149,191.4393,204.2804,4.280365,0
26.106527,191.4473,204.2764,4.276353,0
26.115904,191.4553,204.2723,4.272345,0
26.125281,191.4633,204.2683,4.268340,0
26.134659,191.4713,204.2643,4.264340,0
26.144036,191.4793,204.2603,4.260343,0
26.153413,191.4873,204.2563,4.256350,0
26.162791,191.4953,204.2524,4.252360,0
26.172168,191.5033,204.2484,4.248374,0
26.181545,191.5112,204.2444,4.244392,0
26.190923,191.5192,204.2404,4.240414,0
26.200300,191.5271,204.2364,4.236440,0
26.209677,191.5351,204.2325,4.232469,0
26.219055,191.5430,204.2285,4.228502,0
26.228432,191.5509,204.2245,4.224538,0
26.237809,191.5588,204.2206,4.220579,0
26.247187,191.5668,204.2166,4.216623,0
26.256564,191.5747,204.2127,4.212671,0
26.265941,191.5826,204.2087,4.208722,0
26.275319,191.5904,204.2048,4.204777,0
26.284696,191.5983,204.2008,4.200836,0
26.294074,191.6062,204.1969,4.196899,0
26.303451,191.6141,204.1930,4.192965,0
26.312828,191.6219,204.1890,4.189035,0
26.322206,191.6298,204.1851,4.185109,0
26.331583,191.6376,204.1812,4.181186,0
26.340960,191.6455,204.1773,4.177267,0
26.350338,191.6533,204.1734,4.173352,0
26.359715,191.6611,204.1694,4.169440,0
26.369092,191.6689,204.1655,4.165532,0
26.378470,191.6767,204.1616,4.161628,0
26.387847,191.6845,204.1577,4.157727,0
26.397224,191.6923,204.1538,4.153830,0
26.406602,191.7001,204.1499,4.149937,0
26.415979,191.7079,204.1460,4.146047,0
26.425356,191.7157,204.1422,4.142161,0
26.434734,191.7234,204.1383,4.138278,0
26.444111,191.7312,204.1344,4.134400,0
26.453488,191.7390,204.1305,4.130524,0
26.462866,191.7467,204.1267,4.126653,0
26.472243,191.7544,204.1228,4.122785,0
26.481620,191.7622,204.1189,4.118921,0
26.490998,191.7699,204.1151,4.115060,0
26.500375,191.7776,204.1112,4.111203,0
26.509752,191.7853,204.1073,4.107350,0
26.519130,191.7930,204.1035,4.103500,0
26.528507,191.8007,204.0997,4.099654,0
26.537884,191.8084,204.0958,4.095811,0
26.547262,191.8161,204.0920,4.091972,0
26.556639,191.8237,204.0881,4.088137,0
26.566017,191.8314,204.0843,4.084305,0
26.575394,191.8390,204.0805,4.080477,0
26.584771,191.8467,204.0767,4.076652,0
26.594149,191.8543,204.0728,4.072831,0
26.603526,191.8620,204.0690,4.069014,0
26.612903,191.8696,204.0652,4.065200,0
26.622281,191.8772,204.0614,4.061390,0
26.631658,191.8848,204.0576,4.057583,0
26.641035,191.8924,204.0538,4.053780,0
26.650413,191.9000,204.0500,4.049980,0
26.659790,191.9076,204.0462,4.046184,0
26.669167,191.9152,204.0424,4.042392,0
26.678545,191.9228,204.0386,4.038603,0
26.687922,191.9304,204.0348,4.034817,0
26.697299,191.9379,204.0310,4.031035,0
26.706677,191.9455,204.0273,4.027257,0
26.716054,191.9530,204.0235,4.023483,0
26.725431,191.9606,204.0197,4.019711,0
26.734809,191.9681,204.0159,4.015944,0
26.744186,191.9756,204.0122,4.012180,0
26.753563,191.9832,204.0084,4.008419,0
26.762941,191.9907,204.0047,4.004662,0
26.772318,191.9982,204.0009,4.000908,0
26.781695,192.0057,203.9972,3.997158,0
26.791073,192.0132,203.9934,3.993412,0
26.800450,192.0207,203.9897,3.989669,0
26.809827,192.0281,203.9859,3.985929,0
26.819205,192.0356,203.9822,3.982193,0
26.828582,192.0431,203.9785,3.978461,0
26.837959,192.0505,203.9747,3.974732,0
26.847337,192.0580,203.9710,3.971006,0
26.856714,192.0654,203.9673,3.967284,0
26.866092,192.0729,203.9636,3.963566,0
26.875469,192.0803,203.9599,3.959851,0
26.884846,192.0877,203.9561,3.956139,0
26.894224,192.0951,203.9524,3.952431,0
26.903601,192.1025,203.9487,3.948727,0
26.912978,192.1099,203.9450,3.945025,0
26.922356,192.1173,203.9413,3.941328,0
26.931733,192.1247,203.9376,3.937634,0
26.941110,192.1321,203.9339,3.933943,0
26.950488,192.1395,203.9303,3.930256,0
26.959865,192.1469,203.9266,3.926572,0
26.969242,192.1542,203.9229,3.922891,0
26.978620,192.1616,203.9192,3.919215,0
26.987997,192.1689,203.9155,3.915541,0
26.997374,192.1763,203.9119,3.911871,0
27.006752,192.1836,203.9082,3.908204,0
27.016129,192.1909,203.9045,3.904541,0
27.025506,192.1982,203.9009,3.900882,0
27.034884,192.2055,203.8972,3.897225,0
27.044261,192.2129,203.8936,3.893573,0
27.053638,192.2202,203.8899,3.889923,0
27.063016,192.2274,203.8863,3.886277,0
27.072393,192.2347,203.8826,3.882634,0
27.081770,192.2420,203.8790,3.878995,0
27.091148,192.2493,203.8754,3.875360,0
27.100525,192.2565,203.8717,3.871727,0
27.109902,192.2638,203.8681,3.868098,0
27.119280,192.2711,203.8645,3.864473,0
27.128657,192.2783,203.8609,3.860851,0
27.138035,192.2855,203.8572,3.857232,0
27.147412,192.2928,203.8536,3.853616,0
27.156789,192.3000,203.8500,3.850004,0
27.166167,192.3072,203.8464,3.846396,0
27.175544,192.3144,203.8428,3.842791,0
27.184921,192.3216,203.8392,3.839189,0
27.194299,192.3288,203.8356,3.835590,0
27.203676,192.3360,203.8320,3.831995,0
27.213053,192.3432,203.8284,3.828404,0
27.222431,192.3504,203.8248,3.824815,0
27.231808,192.3575,203.8212,3.821230,0
27.241185,192.3647,203.8176,3.817649,0
27.250563,192.3719,203.8141,3.814070,0
27.259940,192.3790,203.8105,3.810495,0
27.269317,192.3862,203.8069,3.806924,0
27.278695,192.3933,203.8034,3.803356,0
27.288072,192.4004,203.7998,3.799791,0
27.297449,192.4075,203.7962,3.796229,0
27.306827,192.4147,203.7927,3.792671,0
27.316204,192.4218,203.7891,3.789116,0
27.325581,192.4289,203.7856,3.785565,0
27.334959,192.4360,203.7820,3.782017,0
27.344336,192.4431,203.7785,3.778472,0
27.353713,192.4501,203.7749,3.774930,0
27.363091,192.4572,203.7714,3.771392,0
27.372468,192.4643,203.7679,3.767857,0
27.381845,192.4713,203.7643,3.764325,0
27.391223,192.4784,203.7608,3.760797,0
27.400600,192.4855,203.7573,3.757272,0
27.409977,192.4925,203.7538,3.753751,0
27.419355,192.4995,203.7502,3.750232,0
27.428732,192.5066,203.7467,3.746717,0
27.438110,192.5136,203.7432,3.743205,0
27.447487,192.5206,203.7397,3.739697,0
27.456864,192.5276,203.7362,3.736192,0
27.466242,192.5346,203.7327,3.732690,0
27.475619,192.5416,203.7292,3.729191,0
27.484996,192.5486,203.7257,3.725696,0
27.494374,192.5556,203.7222,3.722204,0
27.503751,192.5626,203.7187,3.718715,0
27.513128,192.5695,203.7152,3.715229,0
27.522506,192.5765,203.7117,3.711747,0
27.531883,192.5835,203.7083,3.708268,0
27.541260,192.5904,203.7048,3.704792,0
27.550638,192.5974,203.7013,3.701320,0
27.560015,192.6043,203.6979,3.697851,0
27.569392,192.6112,203.6944,3.694385,0
27.578770,192.6182,203.6909,3.690922,0
27.588147,192.6251,203.6875,3.687462,0
27.597524,192.6320,203.6840,3.684006,0
27.606902,192.6389,203.6806,3.680553,0
27.616279,192.6458,203.6771,3.677103,0
27.625656,192.6527,203.6737,3.673657,0
27.635034,192.6596,203.6702,3.670214,0
27.644411,192.6665,203.6668,3.666773,0
27.653788,192.6733,203.6633,3.663337,0
27.663166,192.6802,203.6599,3.659903,0
27.672543,192.6871,203.6565,3.656473,0
27.681920,192.6939,203.6530,3.653045,0
27.691298,192.7008,203.6496,3.649621,0
27.700675,192.7076,203.6462,3.646201,0
27.710053,192.7144,203.6428,3.642783,0
27.719430,192.7213,203.6394,3.639369,0
27.728807,192.7281,203.6360,3.635958,0
27.738185,192.7349,203.6325,3.632550,0
27.747562,192.7417,203.6291,3.629145,0
27.756939,192.7485,203.6257,3.625743,0
27.766317,192.7553,203.6223,3.622345,0
27.775694,192.7621,203.6189,3.618950,0
27.785071,192.7689,203.6156,3.615558,0
27.794449,192.7757,203.6122,3.612169,0
27.803826,192.7824,203.6088,3.608783,0
27.813203,192.7892,203.6054,3.605401,0
27.822581,192.7960,203.6020,3.602021,0
27.831958,192.8027,203.5986,3.598645,0
27.841335,192.8095,203.5953,3.595272,0
27.850713,192.8162,203.5919,3.591902,0
27.860090,192.8229,203.5885,3.588536,0
27.869467,192.8297,203.5852,3.585172,0
27.878845,192.8364,203.5818,3.581812,0
27.888222,192.8431,203.5785,3.578455,0
27.897599,192.8498,203.5751,3.575100,0
27.906977,192.8565,203.5717,3.571750,0
27.916354,192.8632,203.5684,3.568402,0
27.925731,192.8699,203.5651,3.565057,0
27.935109,192.8766,203.5617,3.561716,0
27.944486,192.8832,203.5584,3.558377,0
27.953863,192.8899,203.5550,3.555042,0
27.963241,192.8966,203.5517,3.551710,0
27.972618,192.9032,203.5484,3.548381,0
27.981995,192.9099,203.5451,3.545055,0
27.991373,192.9165,203.5417,3.541732,0
28.000750,192.9232,203.5384,3.538413,0
28.010128,192.9298,203.5351,3.535096,0
28.019505,192.9364,203.5318,3.531783,0
28.028882,192.9431,203.5285,3.528472,0
28.038260,192.9497,203.5252,3.525165,0
28.047637,192.9563,203.5219,3.521861,0
28.057014,192.9629,203.5186,3.518560,0
28.066392,192.9695,203.5153,3.515262,0
28.075769,192.9761,203.5120,3.511967,0
28.085146,192.9826,203.5087,3.508675,0
28.094524,192.9892,203.5054,3.505387,0
28.103901,192.9958,203.5021,3.502101,0
28.113278,193.0024,203.4988,3.498819,0
28.122656,193.0089,203.4955,3.495539,0
28.132033,193.0155,203.4923,3.492263,0
28.141410,193.0220,203.4890,3.488990,0
28.150788,193.0286,203.4857,3.485719,0
28.160165,193.0351,203.4825,3.482452,0
28.169542,193.0416,203.4792,3.479188,0
28.178920,193.0481,203.4759,3.475927,0
28.188297,193.0547,203.4727,3.472669,0
28.197674,193.0612,203.4694,3.469414,0
28.207052,193.0677,203.4662,3.466162,0
28.216429,193.0742,203.4629,3.462914,0
28.225806,193.0807,203.4597,3.459668,0
28.235184,193.0871,203.4564,3.456425,0
28.244561,193.0936,203.4532,3.453185,0
28.253938,193.1001,203.4499,3.449949,0
28.263316,193.1066,203.4467,3.446715,0
28.272693,193.1130,203.4435,3.443485,0
28.282071,193.1195,203.4403,3.440257,0
28.291448,193.1259,203.4370,3.437032,0
28.300825,193.1324,203.4338,3.433811,0
28.310203,193.1388,203.4306,3.430592,0
28.319580,193.1452,203.4274,3.427377,0
28.328957,193.1517,203.4242,3.424164,0
28.338335,193.1581,203.4210,3.420955,0
28.347712,193.1645,203.4177,3.417749,0
28.357089,193.1709,203.4145,3.414545,0
28.366467,193.1773,203.4113,3.411345,0
28.375844,193.1837,203.4081,3.408147,0
28.385221,193.1901,203.4050,3.404953,0
28.394599,193.1965,203.4018,3.401761,0
28.403976,193.2029,203.3986,3.398573,0
28.413353,193.2092,203.3954,3.395387,0
28.422731,193.2156,203.3922,3.392205,0
28.432108,193.2219,203.3890,3.389026,0
28.441485,193.2283,203.3858,3.385849,0
28.450863,193.2346,203.3827,3.382675,0
28.460240,193.2410,203.3795,3.379505,0
28.469617,193.2473,203.3763,3.376337,0
28.478995,193.2537,203.3732,3.373173,0
28.488372,193.2600,203.3700,3.370011,0
28.497749,193.2663,203.3669,3.366852,0
28.507127,193.2726,203.3637,3.363697,0
28.516504,193.2789,203.3605,3.360544,0
28.525881,193.2852,203.3574,3.357394,0
28.535259,193.2915,203.3542,3.354247,0
28.544636,193.2978,203.3511,3.351103,0
28.554014,193.3041,203.3480,3.347962,0
28.563391,193.3104,203.3448,3.344824,0
28.572768,193.3166,203.3417,3.341689,0
28.582146,193.3229,203.3386,3.338557,0
28.591523,193.3291,203.3354,3.335428,0
28.600900,193.3354,203.3323,3.332301,0
28.610278,193.3416,203.3292,3.329178,0
28.619655,193.3479,203.3261,3.326058,0
28.629032,193.3541,203.3229,3.322940,0
28.638410,193.3603,203.3198,3.319826,0
28.647787,193.3666,203.3167,3.316714,0
28.657164,193.3728,203.3136,3.313605,0
28.666542,193.3790,203.3105,3.310499,0
28.675919,193.3852,203.3074,3.307397,0
28.685296,193.3914,203.3043,3.304296,0
28.694674,193.3976,203.3012,3.301199,0
28.704051,193.4038,203.2981,3.298105,0
28.713428,193.4100,203.2950,3.295014,0
28.722806,193.4161,203.2919,3.291926,0
28.732183,193.4223,203.2888,3.288840,0
28.741560,193.4285,203.2858,3.285757,0
28.750938,193.4346,203.2827,3.282678,0
28.760315,193.4408,203.2796,3.279601,0
28.769692,193.4469,203.2765,3.276527,0
28.779070,193.4531,203.2735,3.273456,0
28.788447,193.4592,203.2704,3.270388,0
28.797824,193.4654,203.2673,3.267322,0
28.807202,193.4715,203.2643,3.264260,0
28.816579,193.4776,203.2612,3.261200,0
28.825956,193.4837,203.2581,3.258144,0
28.835334,193.4898,203.2551,3.255090,0
28.844711,193.4959,203.2520,3.252039,0
28.854089,193.5020,203.2490,3.248991,0
28.863466,193.5081,203.2459,3.245945,0
28.872843,193.5142,203.2429,3.242903,0
28.882221,193.5203,203.2399,3.239863,0
28.891598,193.5263,203.2368,3.236827,0
28.900975,193.5324,203.2338,3.233793,0
28.910353,193.5385,203.2308,3.230762,0
28.919730,193.5445,203.2277,3.227734,0
28.929107,193.5506,203.2247,3.224708,0
28.938485,193.5566,203.2217,3.221686,0
28.947862,193.5627,203.2187,3.218666,0
28.957239,193.5687,203.2156,3.215649,0
28.966617,193.5747,203.2126,3.212635,0
28.975994,193.5808,203.2096,3.209624,0
28.985371,193.5868,203.2066,3.206616,0
28.994749,193.5928,203.2036,3.203610,0
29.004126,193.5988,203.2006,3.200607,0
29.013503,193.6048,203.1976,3.197608,0
29.022881,193.6108,203.1946,3.194610,0
29.032258,193.6168,203.1916,3.191616,0
29.041635,193.6228,203.1886,3.188625,0
29.051013,193.6287,203.1856,3.185636,0
29.060390,193.6347,203.1827,3.182650,0
29.069767,193.6407,203.1797,3.179667,0
29.079145,193.6466,203.1767,3.176687,0
29.088522,193.6526,203.1737,3.173709,0
29.097899,193.6585,203.1707,3.170735,0
29.107277,193.6645,203.1678,3.167763,0
29.116654,193.6704,203.1648,3.164793,0
29.126032,193.6763,203.1618,3.161827,0
29.135409,193.6823,203.1589,3.158864,0
29.144786,193.6882,203.1559,3.155903,0
29.154164,193.6941,203.1529,3.152945,0
29.163541,193.7000,203.1500,3.149990,0
29.172918,193.7059,203.1470,3.147037,0
29.182296,193.7118,203.1441,3.144087,0
29.191673,193.7177,203.1411,3.141140,0
29.201050,193.7236,203.1382,3.138196,0
29.210428,193.7295,203.1353,3.135255,0
29.219805,193.7354,203.1323,3.132316,0
29.229182,193.7412,203.1294,3.129380,0
29.238560,193.7471,203.1264,3.126447,0
29.247937,193.7530,203.1235,3.123517,0
29.257314,193.7588,203.1206,3.120589,0
29.266692,193.7647,203.1177,3.117664,0
29.276069,193.7705,203.1147,3.114742,0
29.285446,193.7764,203.1118,3.111823,0
29.294824,193.7822,203.1089,3.108906,0
29.304201,193.7880,203.1060,3.105992,0
29.313578,193.7938,203.1031,3.103081,0
29.322956,193.7997,203.1002,3.100172,0
29.332333,193.8055,203.0973,3.097266,0
29.341710,193.8113,203.0944,3.094363,0
29.351088,193.8171,203.0915,3.091463,0
29.360465,193.8229,203.0886,3.088565,0
29.369842,193.8287,203.0857,3.085671,0
29.379220,193.8344,203.0828,3.082778,0
29.388597,193.8402,203.0799,3.079889,0
29.397974,193.8460,203.0770,3.077002,0
29.407352,193.8518,203.0741,3.074118,0
29.416729,193.8575,203.0712,3.071237,0
29.426107,193.8633,203.0684,3.068358,0
29.435484,193.8690,203.0655,3.065482,0
29.444861,193.8748,203.0626,3.062609,0
29.454239,193.8805,203.0597,3.059738,0
29.463616,193.8863,203.0569,3.056870,0
29.472993,193.8920,203.0540,3.054005,0
29.482371,193.8977,203.0511,3.051143,0
29.491748,193.9034,203.0483,3.048283,0
29.501125,193.9091,203.0454,3.045426,0
29.510503,193.9149,203.0426,3.042571,0
29.519880,193.9206,203.0397,3.039719,0
29.529257,193.9263,203.0369,3.036870,0
29.538635,193.9320,203.0340,3.034024,0
29.548012,193.9376,203.0312,3.031180,0
29.557389,193.9433,203.0283,3.028339,0
29.566767,193.9490,203.0255,3.025501,0
29.576144,193.9547,203.0227,3.022665,0
