t_s,eps_single_pct,eps_mod_pct,sigma_on
24.586917,0.012907,9.814892,0
24.592919,0.012601,9.809004,0
24.598920,0.012302,9.803119,0
24.604921,0.012010,9.797238,0
24.610922,0.011725,9.791360,0
24.616923,0.011447,9.785486,0
24.622925,0.011176,9.779615,0
24.628926,0.010911,9.773748,0
24.634927,0.010652,9.767884,0
24.640928,0.010399,9.762024,0
24.646929,0.010153,9.756168,0
24.652931,0.009912,9.750314,0
24.658932,0.009677,9.744465,0
24.664933,0.009447,9.738619,0
24.670934,0.009223,9.732776,0
24.676935,0.009004,9.726937,0
24.682937,0.008791,9.721101,0
24.688938,0.008582,9.715269,0
24.694939,0.008379,9.709441,0
24.700940,0.008180,9.703616,0
24.706941,0.007986,9.697794,0
24.712943,0.007797,9.691976,0
24.718944,0.007612,9.686161,0
24.724945,0.007431,9.680350,0
24.730946,0.007255,9.674543,0
24.736947,0.007083,9.668738,0
24.742949,0.006915,9.662938,0
24.748950,0.006751,9.657141,0
24.754951,0.006591,9.651347,0
24.760952,0.006434,9.645557,0
24.766953,0.006282,9.639770,0
24.772955,0.006133,9.633987,0
24.778956,0.005987,9.628207,0
24.784957,0.005845,9.622430,0
24.790958,0.005707,9.616658,0
24.796959,0.005571,9.610888,0
24.802961,0.005439,9.605122,0
24.808962,0.005310,9.599360,0
24.814963,0.005184,9.593601,0
24.820964,0.005061,9.587845,0
24.826965,0.004941,9.582093,0
24.832967,0.004824,9.576344,0
24.838968,0.004709,9.570599,0
24.844969,0.004598,9.564857,0
24.850970,0.004489,9.559119,0
24.856971,0.004382,9.553384,0
24.862973,0.004278,9.547652,0
24.868974,0.004177,9.541924,0
24.874975,0.004078,9.536200,0
24.880976,0.003981,9.530479,0
24.886977,0.003887,9.524761,0
24.892979,0.003794,9.519047,0
24.898980,0.003704,9.513336,0
24.904981,0.003617,9.507628,0
24.910982,0.003531,9.501924,0
24.916983,0.003447,9.496224,0
24.922985,0.003365,9.490527,0
24.928986,0.003285,9.484833,0
24.934987,0.003208,9.479143,0
24.940988,0.003131,9.473456,0
24.946989,0.003057,9.467772,0
24.952991,0.002985,9.462092,0
24.958992,0.002914,9.456415,0
24.964993,0.002845,9.450742,0
24.970994,0.002777,9.445072,0
24.976995,0.002711,9.439406,0
24.982997,0.002647,9.433743,0
24.988998,0.002584,9.428083,0
24.994999,0.002523,9.422427,0
25.001000,0.002463,9.416774,0
25.007001,0.002405,9.411124,0
25.013003,0.002348,9.405478,0
25.019004,0.002292,9.399835,0
25.025005,0.002238,9.394196,0
25.031006,0.002185,9.388560,0
25.037007,0.002133,9.382928,0
25.043009,0.002082,9.377298,0
25.049010,0.002033,9.371673,0
25.055011,0.001985,9.366050,0
25.061012,0.001937,9.360431,0
25.067013,0.001892,9.354815,0
25.073015,0.001847,9.349203,0
25.079016,0.001803,9.343594,0
25.085017,0.001760,9.337989,0
25.091018,0.001718,9.332386,0
25.097019,0.001678,9.326787,0
25.103021,0.001638,9.321192,0
25.109022,0.001599,9.315600,0
25.115023,0.001561,9.310011,0
25.121024,0.001524,9.304426,0
25.127025,0.001488,9.298843,0
25.133027,0.001453,9.293265,0
25.139028,0.001418,9.287689,0
25.145029,0.001384,9.282117,0
25.151030,0.001352,9.276548,0
25.157031,0.001320,9.270983,0
25.163033,0.001288,9.265421,0
25.169034,0.001258,9.259862,0
25.175035,0.001228,9.254307,0
25.181036,0.001199,9.248755,0
25.187037,0.001170,9.243206,0
25.193039,0.001143,9.237661,0
25.199040,0.001115,9.232119,0
25.205041,0.001089,9.226580,0
25.211042,0.001063,9.221045,0
25.217043,0.001038,9.215513,0
25.223045,0.001013,9.209984,0
25.229046,0.000989,9.204459,0
25.235047,0.000966,9.198936,0
25.241048,0.000943,9.193418,0
25.247049,0.000921,9.187902,0
25.253051,0.000899,9.182390,0
25.259052,0.000877,9.176881,0
25.265053,0.000857,9.171375,0
25.271054,0.000836,9.165873,0
25.277055,0.000816,9.160374,0
25.283057,0.000797,9.154878,0
25.289058,0.000778,9.149386,0
25.295059,0.000760,9.143897,0
25.301060,0.000742,9.138411,0
25.307061,0.000724,9.132929,0
25.313063,0.000707,9.127450,0
25.319064,0.000690,9.121974,0
25.325065,0.000674,9.116501,0
25.331066,0.000658,9.111032,0
25.337067,0.000642,9.105566,0
25.343069,0.000627,9.100103,0
25.349070,0.000612,9.094643,0
25.355071,0.000598,9.089187,0
25.361072,0.000583,9.083734,0
25.367073,0.000570,9.078284,0
25.373075,0.000556,9.072838,0
25.379076,0.000543,9.067395,0
25.385077,0.000530,9.061955,0
25.391078,0.000517,9.056518,0
25.397079,0.000505,9.051085,0
25.403081,0.000493,9.045655,0
25.409082,0.000481,9.040228,0
25.415083,0.000470,9.034804,0
25.421084,0.000459,9.029384,0
25.427085,0.000448,9.023967,0
25.433087,0.000437,9.018553,0
25.439088,0.000427,9.013142,0
25.445089,0.000417,9.007735,0
25.451090,0.000407,9.002331,0
25.457091,0.000397,8.996930,0
25.463093,0.000388,8.991533,0
25.469094,0.000379,8.986138,0
25.475095,0.000370,8.980747,0
25.481096,0.000361,8.975359,0
25.487097,0.000352,8.969974,0
25.493099,0.000344,8.964593,0
25.499100,0.000336,8.959215,0
25.505101,0.000328,8.953840,0
25.511102,0.000320,8.948468,0
25.517103,0.000313,8.943099,0
25.523105,0.000305,8.937734,0
25.529106,0.000298,8.932372,0
25.535107,0.000291,8.927013,0
25.541108,0.000284,8.921657,0
25.547109,0.000277,8.916305,0
25.553111,0.000271,8.910956,0
25.559112,0.000264,8.905610,0
25.565113,0.000258,8.900267,0
25.571114,0.000252,8.894927,0
25.577115,0.000246,8.889591,0
25.583117,0.000240,8.884258,0
25.589118,0.000234,8.878928,0
25.595119,0.000229,8.873601,0
25.601120,0.000223,8.868277,0
25.607121,0.000218,8.862957,0
25.613123,0.000213,8.857639,0
25.619124,0.000208,8.852325,0
25.625125,0.000203,8.847015,0
25.631126,0.000198,8.841707,0
25.637127,0.000193,8.836402,0
25.643129,0.000189,8.831101,0
25.649130,0.000184,8.825803,0
25.655131,0.000180,8.820508,0
25.661132,0.000176,8.815216,0
25.667133,0.000172,8.809928,0
25.673135,0.000167,8.804642,0
25.679136,0.000163,8.799360,0
25.685137,0.000160,8.794081,0
25.691138,0.000156,8.788805,0
25.697139,0.000152,8.783532,0
25.703141,0.000149,8.778263,0
25.709142,0.000145,8.772996,0
25.715143,0.000142,8.767733,0
25.721144,0.000138,8.762473,0
25.727145,0.000135,8.757216,0
25.733147,0.000132,8.751962,0
25.739148,0.000129,8.746711,0
25.745149,0.000126,8.741464,0
25.751150,0.000123,8.736220,0
25.757151,0.000120,8.730978,0
25.763153,0.000117,8.725740,0
25.769154,0.000114,8.720505,0
25.775155,0.000111,8.715274,0
25.781156,0.000109,8.710045,0
25.787157,0.000106,8.704819,0
25.793159,0.000104,8.699597,0
25.799160,0.000101,8.694378,0
25.805161,0.000099,8.689162,0
25.811162,0.000096,8.683949,0
25.817163,0.000094,8.678739,0
25.823165,0.000092,8.673532,0
25.829166,0.000090,8.668329,0
25.835167,0.000088,8.663128,0
25.841168,0.000086,8.657931,0
25.847169,0.000083,8.652736,0
25.853171,0.000081,8.647545,0
25.859172,0.000080,8.642357,0
25.865173,0.000078,8.637172,0
25.871174,0.000076,8.631991,0
25.877175,0.000074,8.626812,0
25.883177,0.000072,8.621636,0
25.889178,0.000071,8.616464,0
25.895179,0.000069,8.611295,0
25.901180,0.000067,8.606128,0
25.907181,0.000066,8.600965,0
25.913183,0.000064,8.595805,0
25.919184,0.000063,8.590648,0
25.925185,0.000061,8.585494,0
25.931186,0.000060,8.580343,0
25.937187,0.000058,8.575196,0
25.943189,0.000057,8.570051,0
25.949190,0.000056,8.564910,0
25.955191,0.000054,8.559771,0
25.961192,0.000053,8.554636,0
25.967193,0.000052,8.549504,0
25.973195,0.000050,8.544374,0
25.979196,0.000049,8.539248,0
25.985197,0.000048,8.534125,0
25.991198,0.000047,8.529005,0
25.997199,0.000046,8.523888,0
26.003201,0.000045,8.518775,0
26.009202,0.000044,8.513664,0
26.015203,0.000043,8.508556,0
26.021204,0.000042,8.503452,0
26.027205,0.000041,8.498350,0
26.033207,0.000040,8.493251,0
26.039208,0.000039,8.488156,0
26.045209,0.000038,8.483064,0
26.051210,0.000037,8.477974,0
26.057211,0.000036,8.472888,0
26.063213,0.000035,8.467805,0
26.069214,0.000034,8.462725,0
26.075215,0.000034,8.457648,0
26.081216,0.000033,8.452573,0
26.087217,0.000032,8.447502,0
26.093219,0.000031,8.442434,0
26.099220,0.000030,8.437369,0
26.105221,0.000030,8.432308,0
26.111222,0.000029,8.427249,0
26.117223,0.000028,8.422193,0
26.123225,0.000028,8.417140,0
26.129226,0.000027,8.412090,0
26.135227,0.000026,8.407043,0
26.141228,0.000026,8.402000,0
26.147229,0.000025,8.396959,0
26.153231,0.000025,8.391921,0
26.159232,0.000024,8.386887,0
26.165233,0.000023,8.381855,0
26.171234,0.000023,8.376826,0
26.177235,0.000022,8.371801,0
26.183237,0.000022,8.366778,0
26.189238,0.000021,8.361759,0
26.195239,0.000021,8.356742,0
26.201240,0.000020,8.351729,0
26.207241,0.000020,8.346718,0
26.213243,0.000019,8.341711,0
26.219244,0.000019,8.336706,0
26.225245,0.000018,8.331705,0
26.231246,0.000018,8.326706,0
26.237247,0.000018,8.321711,0
26.243249,0.000017,8.316718,0
26.249250,0.000017,8.311728,0
26.255251,0.000016,8.306742,0
26.261252,0.000016,8.301758,0
26.267253,0.000016,8.296778,0
26.273255,0.000015,8.291800,0
26.279256,0.000015,8.286826,0
26.285257,0.000014,8.281854,0
26.291258,0.000014,8.276885,0
26.297259,0.000014,8.271920,0
26.303261,0.000013,8.266957,0
26.309262,0.000013,8.261997,0
26.315263,0.000013,8.257041,0
26.321264,0.000013,8.252087,0
26.327265,0.000012,8.247136,0
26.333267,0.000012,8.242188,0
26.339268,0.000012,8.237244,0
26.345269,0.000011,8.232302,0
26.351270,0.000011,8.227363,0
26.357271,0.000011,8.222427,0
26.363273,0.000011,8.217494,0
26.369274,0.000010,8.212564,0
26.375275,0.000010,8.207637,0
26.381276,0.000010,8.202713,0
26.387277,0.000010,8.197792,0
26.393279,0.000009,8.192874,0
26.399280,0.000009,8.187958,0
26.405281,0.000009,8.183046,0
26.411282,0.000009,8.178137,0
26.417283,0.000009,8.173230,0
26.423285,0.000008,8.168327,0
26.429286,0.000008,8.163426,0
26.435287,0.000008,8.158529,0
26.441288,0.000008,8.153634,0
26.447289,0.000008,8.148743,0
26.453291,0.000007,8.143854,0
26.459292,0.000007,8.138968,0
26.465293,0.000007,8.134085,0
26.471294,0.000007,8.129205,0
26.477295,0.000007,8.124328,0
26.483297,0.000007,8.119454,0
26.489298,0.000006,8.114583,0
26.495299,0.000006,8.109714,0
26.501300,0.000006,8.104849,0
26.507301,0.000006,8.099987,0
26.513303,0.000006,8.095127,0
26.519304,0.000006,8.090271,0
26.525305,0.000006,8.085417,0
26.531306,0.000005,8.080566,0
26.537307,0.000005,8.075718,0
26.543309,0.000005,8.070873,0
26.549310,0.000005,8.066031,0
26.555311,0.000005,8.061192,0
26.561312,0.000005,8.056356,0
26.567313,0.000005,8.051523,0
26.573315,0.000005,8.046692,0
26.579316,0.000004,8.041865,0
26.585317,0.000004,8.037040,0
26.591318,0.000004,8.032218,0
26.597319,0.000004,8.027399,0
26.603321,0.000004,8.022583,0
26.609322,0.000004,8.017770,0
26.615323,0.000004,8.012960,0
26.621324,0.000004,8.008153,0
26.627325,0.000004,8.003349,0
26.633327,0.000004,7.998547,0
26.639328,0.000004,7.993748,0
26.645329,0.000003,7.988953,0
26.651330,0.000003,7.984160,0
26.657331,0.000003,7.979370,0
26.663333,0.000003,7.974583,0
26.669334,0.000003,7.969798,0
26.675335,0.000003,7.965017,0
26.681336,0.000003,7.960238,0
26.687337,0.000003,7.955463,0
26.693339,0.000003,7.950690,0
26.699340,0.000003,7.945920,0
26.705341,0.000003,7.941153,0
26.711342,0.000003,7.936389,0
26.717343,0.000003,7.931627,0
26.723345,0.000003,7.926869,0
26.729346,0.000002,7.922113,0
26.735347,0.000002,7.917360,0
26.741348,0.000002,7.912610,0
26.747349,0.000002,7.907863,0
26.753351,0.000002,7.903119,0
26.759352,0.000002,7.898378,0
26.765353,0.000002,7.893639,0
26.771354,0.000002,7.888903,0
26.777355,0.000002,7.884171,0
26.783357,0.000002,7.879441,0
26.789358,0.000002,7.874713,0
26.795359,0.000002,7.869989,0
26.801360,0.000002,7.865267,0
26.807361,0.000002,7.860549,0
26.813363,0.000002,7.855833,0
26.819364,0.000002,7.851120,0
26.825365,0.000002,7.846410,0
26.831366,0.000002,7.841702,0
26.837367,0.000002,7.836998,0
26.843369,0.000002,7.832296,0
26.849370,0.000002,7.827597,0
26.855371,0.000001,7.822901,0
26.861372,0.000001,7.818208,0
26.867373,0.000001,7.813517,0
26.873375,0.000001,7.808830,0
26.879376,0.000001,7.804145,0
26.885377,0.000001,7.799463,0
26.891378,0.000001,7.794784,0
26.897379,0.000001,7.790107,0
26.903381,0.000001,7.785434,0
26.909382,0.000001,7.780763,0
26.915383,0.000001,7.776095,0
26.921384,0.000001,7.771430,0
26.927385,0.000001,7.766767,0
26.933387,0.000001,7.762108,0
26.939388,0.000001,7.757451,0
26.945389,0.000001,7.752797,0
26.951390,0.000001,7.748146,0
26.957391,0.000001,7.743497,0
26.963393,0.000001,7.738852,0
26.969394,0.000001,7.734209,0
26.975395,0.000001,7.729569,0
26.981396,0.000001,7.724931,0
26.987397,0.000001,7.720297,0
26.993399,0.000001,7.715665,0
26.999400,0.000001,7.711036,0
27.005401,0.000001,7.706410,0
27.011402,0.000001,7.701787,0
27.017403,0.000001,7.697166,0
27.023405,0.000001,7.692548,0
27.029406,0.000001,7.687933,0
27.035407,0.000001,7.683321,0
27.041408,0.000001,7.678711,0
27.047409,0.000001,7.674105,0
27.053411,0.000001,7.669501,0
27.059412,0.000001,7.664899,0
27.065413,0.000001,7.660301,0
27.071414,0.000001,7.655705,0
27.077415,0.000001,7.651112,0
27.083417,0.000001,7.646522,0
27.089418,0.000001,7.641935,0
27.095419,0.000001,7.637350,0
27.101420,0.000001,7.632768,0
27.107421,0.000001,7.628189,0
27.113423,0.000001,7.623612,0
27.119424,0.000001,7.619038,0
27.125425,0.000001,7.614468,0
27.131426,0.000000,7.609899,0
27.137427,0.000000,7.605334,0
27.143429,0.000000,7.600771,0
27.149430,0.000000,7.596211,0
27.155431,0.000000,7.591654,0
27.161432,0.000000,7.587099,0
27.167433,0.000000,7.582547,0
27.173435,0.000000,7.577998,0
27.179436,0.000000,7.573452,0
27.185437,0.000000,7.568908,0
27.191438,0.000000,7.564368,0
27.197439,0.000000,7.559829,0
27.203441,0.000000,7.555294,0
27.209442,0.000000,7.550761,0
27.215443,0.000000,7.546231,0
27.221444,0.000000,7.541704,0
27.227445,0.000000,7.537179,0
27.233447,0.000000,7.532657,0
27.239448,0.000000,7.528138,0
27.245449,0.000000,7.523622,0
27.251450,0.000000,7.519108,0
27.257451,0.000000,7.514597,0
27.263453,0.000000,7.510089,0
27.269454,0.000000,7.505583,0
27.275455,0.000000,7.501080,0
27.281456,0.000000,7.496580,0
27.287457,0.000000,7.492083,0
27.293459,0.000000,7.487588,0
27.299460,0.000000,7.483096,0
27.305461,0.000000,7.478606,0
27.311462,0.000000,7.474120,0
27.317463,0.000000,7.469636,0
27.323465,0.000000,7.465154,0
27.329466,0.000000,7.460676,0
27.335467,0.000000,7.456200,0
27.341468,0.000000,7.451726,0
27.347469,0.000000,7.447256,0
27.353471,0.000000,7.442788,0
27.359472,0.000000,7.438323,0
27.365473,0.000000,7.433860,0
27.371474,0.000000,7.429400,0
27.377475,0.000000,7.424943,0
27.383477,0.000000,7.420489,0
27.389478,0.000000,7.416037,0
27.395479,0.000000,7.411588,0
27.401480,0.000000,7.407141,0
27.407481,0.000000,7.402697,0
27.413483,0.000000,7.398256,0
27.419484,0.000000,7.393817,0
27.425485,0.000000,7.389382,0
27.431486,0.000000,7.384948,0
27.437487,0.000000,7.380518,0
27.443489,0.000000,7.376090,0
27.449490,0.000000,7.371665,0
27.455491,0.000000,7.367242,0
27.461492,0.000000,7.362822,0
27.467493,0.000000,7.358405,0
27.473495,0.000000,7.353991,0
27.479496,0.000000,7.349579,0
27.485497,0.000000,7.345169,0
27.491498,0.000000,7.340763,0
27.497499,0.000000,7.336359,0
27.503501,0.000000,7.331957,0
27.509502,0.000000,7.327559,0
27.515503,0.000000,7.323162,0
27.521504,0.000000,7.318769,0
27.527506,0.000000,7.314378,0
27.533507,0.000000,7.309990,0
27.539508,0.000000,7.305604,0
27.545509,0.000000,7.301221,0
27.551510,0.000000,7.296841,0
27.557512,0.000000,7.292463,0
27.563513,0.000000,7.288088,0
27.569514,0.000000,7.283716,0
27.575515,0.000000,7.279346,0
27.581516,0.000000,7.274979,0
27.587518,0.000000,7.270615,0
27.593519,0.000000,7.266253,0
27.599520,0.000000,7.261893,0
27.605521,0.000000,7.257537,0
27.611522,0.000000,7.253182,0
27.617524,0.000000,7.248831,0
27.623525,0.000000,7.244482,0
27.629526,0.000000,7.240136,0
27.635527,0.000000,7.235792,0
27.641528,0.000000,7.231451,0
27.647530,0.000000,7.227113,0
27.653531,0.000000,7.222777,0
27.659532,0.000000,7.218444,0
27.665533,0.000000,7.214113,0
27.671534,0.000000,7.209785,0
27.677536,0.000000,7.205460,0
27.683537,0.000000,7.201137,0
27.689538,0.000000,7.196817,0
27.695539,0.000000,7.192499,0
27.701540,0.000000,7.188184,0
27.707542,0.000000,7.183871,0
27.713543,0.000000,7.179561,0
27.719544,0.000000,7.175254,0
27.725545,0.000000,7.170949,0
27.731546,0.000000,7.166647,0
27.737548,0.000000,7.162348,0
27.743549,0.000000,7.158051,0
27.749550,0.000000,7.153756,0
27.755551,0.000000,7.149464,0
27.761552,0.000000,7.145175,0
27.767554,0.000000,7.140889,0
27.773555,0.000000,7.136604,0
27.779556,0.000000,7.132323,0
27.785557,0.000000,7.128044,0
27.791558,0.000000,7.123768,0
27.797560,0.000000,7.119494,0
27.803561,0.000000,7.115222,0
27.809562,0.000000,7.110954,0
27.815563,0.000000,7.106688,0
27.821564,0.000000,7.102424,0
27.827566,0.000000,7.098163,0
27.833567,0.000000,7.093905,0
27.839568,0.000000,7.089649,0
27.845569,0.000000,7.085395,0
27.851570,0.000000,7.081144,0
27.857572,0.000000,7.076896,0
27.863573,0.000000,7.072650,0
27.869574,0.000000,7.068407,0
27.875575,0.000000,7.064167,0
27.881576,0.000000,7.059929,0
27.887578,0.000000,7.055693,0
27.893579,0.000000,7.051460,0
27.899580,0.000000,7.047230,0
27.905581,0.000000,7.043002,0
27.911582,0.000000,7.038776,0
27.917584,0.000000,7.034553,0
27.923585,0.000000,7.030333,0
27.929586,0.000000,7.026115,0
27.935587,0.000000,7.021900,0
27.941588,0.000000,7.017687,0
27.947590,0.000000,7.013477,0
27.953591,0.000000,7.009270,0
27.959592,0.000000,7.005064,0
27.965593,0.000000,7.000862,0
27.971594,0.000000,6.996662,0
27.977596,0.000000,6.992464,0
27.983597,0.000000,6.988269,0
27.989598,0.000000,6.984077,0
27.995599,0.000000,6.979886,0
28.001600,0.000000,6.975699,0
28.007602,0.000000,6.971514,0
28.013603,0.000000,6.967331,0
28.019604,0.000000,6.963152,0
28.025605,0.000000,6.958974,0
28.031606,0.000000,6.954799,0
28.037608,0.000000,6.950627,0
28.043609,0.000000,6.946457,0
28.049610,0.000000,6.942289,0
28.055611,0.000000,6.938124,0
28.061612,0.000000,6.933962,0
28.067614,0.000000,6.929802,0
28.073615,0.000000,6.925644,0
28.079616,0.000000,6.921489,0
28.085617,0.000000,6.917337,0
28.091618,0.000000,6.913187,0
28.097620,0.000000,6.909039,0
28.103621,0.000000,6.904894,0
28.109622,0.000000,6.900752,0
28.115623,0.000000,6.896612,0
28.121624,0.000000,6.892474,0
28.127626,0.000000,6.888339,0
28.133627,0.000000,6.884207,0
28.139628,0.000000,6.880077,0
28.145629,0.000000,6.875949,0
28.151630,0.000000,6.871824,0
28.157632,0.000000,6.867701,0
28.163633,0.000000,6.863581,0
28.169634,0.000000,6.859463,0
28.175635,0.000000,6.855348,0
28.181636,0.000000,6.851235,0
28.187638,0.000000,6.847125,0
28.193639,0.000000,6.843017,0
28.199640,0.000000,6.838911,0
28.205641,0.000000,6.834809,0
28.211642,0.000000,6.830708,0
28.217644,0.000000,6.826610,0
28.223645,0.000000,6.822514,0
28.229646,0.000000,6.818421,0
28.235647,0.000000,6.814331,0
28.241648,0.000000,6.810243,0
28.247650,0.000000,6.806157,0
28.253651,0.000000,6.802074,0
28.259652,0.000000,6.797993,0
28.265653,0.000000,6.793914,0
28.271654,0.000000,6.789838,0
28.277656,0.000000,6.785765,0
28.283657,0.000000,6.781694,0
28.289658,0.000000,6.777625,0
28.295659,0.000000,6.773559,0
28.301660,0.000000,6.769495,0
28.307662,0.000000,6.765434,0
28.313663,0.000000,6.761375,0
28.319664,0.000000,6.757319,0
28.325665,0.000000,6.753265,0
28.331666,0.000000,6.749213,0
28.337668,0.000000,6.745164,0
28.343669,0.000000,6.741117,0
28.349670,0.000000,6.737073,0
28.355671,0.000000,6.733031,0
28.361672,0.000000,6.728992,0
28.367674,0.000000,6.724955,0
28.373675,0.000000,6.720920,0
28.379676,0.000000,6.716888,0
28.385677,0.000000,6.712858,0
28.391678,0.000000,6.708831,0
28.397680,0.000000,6.704806,0
28.403681,0.000000,6.700784,0
28.409682,0.000000,6.696764,0
28.415683,0.000000,6.692746,0
28.421684,0.000000,6.688731,0
28.427686,0.000000,6.684718,0
28.433687,0.000000,6.680707,0
28.439688,0.000000,6.676699,0
28.445689,0.000000,6.672694,0
28.451690,0.000000,6.668691,0
28.457692,0.000000,6.664690,0
28.463693,0.000000,6.660691,0
28.469694,0.000000,6.656695,0
28.475695,0.000000,6.652702,0
28.481696,0.000000,6.648711,0
28.487698,0.000000,6.644722,0
28.493699,0.000000,6.640735,0
28.499700,0.000000,6.636751,0
28.505701,0.000000,6.632770,0
28.511702,0.000000,6.628790,0
28.517704,0.000000,6.624813,0
28.523705,0.000000,6.620839,0
28.529706,0.000000,6.616867,0
28.535707,0.000000,6.612897,0
28.541708,0.000000,6.608930,0
28.547710,0.000000,6.604965,0
28.553711,0.000000,6.601002,0
28.559712,0.000000,6.597042,0
28.565713,0.000000,6.593084,0
28.571714,0.000000,6.589129,0
28.577716,0.000000,6.585176,0
28.583717,0.000000,6.581225,0
28.589718,0.000000,6.577277,0
28.595719,0.000000,6.573331,0
28.601720,0.000000,6.569387,0
28.607722,0.000000,6.565446,0
28.613723,0.000000,6.561507,0
28.619724,0.000000,6.557570,0
28.625725,0.000000,6.553636,0
28.631726,0.000000,6.549704,0
28.637728,0.000000,6.545775,0
28.643729,0.000000,6.541848,0
28.649730,0.000000,6.537923,0
28.655731,0.000000,6.534001,0
28.661732,0.000000,6.530081,0
28.667734,0.000000,6.526163,0
28.673735,0.000000,6.522248,0
28.679736,0.000000,6.518335,0
28.685737,0.000000,6.514424,0
28.691738,0.000000,6.510516,0
28.697740,0.000000,6.506610,0
28.703741,0.000000,6.502707,0
28.709742,0.000000,6.498805,0
28.715743,0.000000,6.494906,0
28.721744,0.000000,6.491010,0
28.727746,0.000000,6.487116,0
28.733747,0.000000,6.483224,0
28.739748,0.000000,6.479334,0
28.745749,0.000000,6.475447,0
28.751750,0.000000,6.471562,0
28.757752,0.000000,6.467680,0
28.763753,0.000000,6.463799,0
28.769754,0.000000,6.459922,0
28.775755,0.000000,6.456046,0
28.781756,0.000000,6.452173,0
28.787758,0.000000,6.448302,0
28.793759,0.000000,6.444433,0
28.799760,0.000000,6.440567,0
28.805761,0.000000,6.436703,0
28.811762,0.000000,6.432841,0
28.817764,0.000000,6.428982,0
28.823765,0.000000,6.425125,0
28.829766,0.000000,6.421270,0
28.835767,0.000000,6.417418,0
28.841768,0.000000,6.413568,0
28.847770,0.000000,6.409720,0
28.853771,0.000000,6.405875,0
28.859772,0.000000,6.402032,0
28.865773,0.000000,6.398191,0
28.871774,0.000000,6.394352,0
28.877776,0.000000,6.390516,0
28.883777,0.000000,6.386682,0
28.889778,0.000000,6.382850,0
28.895779,0.000000,6.379021,0
28.901780,0.000000,6.375194,0
28.907782,0.000000,6.371369,0
28.913783,0.000000,6.367547,0
28.919784,0.000000,6.363727,0
28.925785,0.000000,6.359909,0
28.931786,0.000000,6.356093,0
28.937788,0.000000,6.352280,0
28.943789,0.000000,6.348469,0
28.949790,0.000000,6.344660,0
28.955791,0.000000,6.340854,0
28.961792,0.000000,6.337050,0
28.967794,0.000000,6.333248,0
28.973795,0.000000,6.329448,0
28.979796,0.000000,6.325651,0
28.985797,0.000000,6.321856,0
28.991798,0.000000,6.318063,0
28.997800,0.000000,6.314273,0
29.003801,0.000000,6.310485,0
29.009802,0.000000,6.306699,0
29.015803,0.000000,6.302915,0
29.021804,0.000000,6.299134,0
29.027806,0.000000,6.295355,0
29.033807,0.000000,6.291578,0
29.039808,0.000000,6.287803,0
29.045809,0.000000,6.284031,0
29.051810,0.000000,6.280261,0
29.057812,0.000000,6.276493,0
29.063813,0.000000,6.272728,0
29.069814,0.000000,6.268964,0
29.075815,0.000000,6.265203,0
29.081816,0.000000,6.261445,0
29.087818,0.000000,6.257688,0
29.093819,0.000000,6.253934,0
29.099820,0.000000,6.250182,0
29.105821,0.000000,6.246432,0
29.111822,0.000000,6.242685,0
29.117824,0.000000,6.238939,0
29.123825,0.000000,6.235196,0
29.129826,0.000000,6.231456,0
29.135827,0.000000,6.227717,0
29.141828,0.000000,6.223981,0
29.147830,0.000000,6.220247,0
29.153831,0.000000,6.216515,0
29.159832,0.000000,6.212786,0
29.165833,0.000000,6.209058,0
29.171834,0.000000,6.205333,0
29.177836,0.000000,6.201610,0
29.183837,0.000000,6.197890,0
29.189838,0.000000,6.194172,0
29.195839,0.000000,6.190455,0
29.201840,0.000000,6.186741,0
29.207842,0.000000,6.183030,0
29.213843,0.000000,6.179320,0
29.219844,0.000000,6.175613,0
29.225845,0.000000,6.171908,0
29.231846,0.000000,6.168205,0
29.237848,0.000000,6.164505,0
29.243849,0.000000,6.160806,0
29.249850,0.000000,6.157110,0
29.255851,0.000000,6.153416,0
29.261852,0.000000,6.149725,0
29.267854,0.000000,6.146035,0
29.273855,0.000000,6.142348,0
29.279856,0.000000,6.138663,0
29.285857,0.000000,6.134980,0
29.291858,0.000000,6.131300,0
29.297860,0.000000,6.127621,0
29.303861,0.000000,6.123945,0
29.309862,0.000000,6.120271,0
29.315863,0.000000,6.116599,0
29.321864,0.000000,6.112930,0
29.327866,0.000000,6.109262,0
29.333867,0.000000,6.105597,0
29.339868,0.000000,6.101934,0
29.345869,0.000000,6.098273,0
29.351870,0.000000,6.094615,0
29.357872,0.000000,6.090958,0
29.363873,0.000000,6.087304,0
29.369874,0.000000,6.083652,0
29.375875,0.000000,6.080002,0
29.381876,0.000000,6.076355,0
29.387878,0.000000,6.072709,0
29.393879,0.000000,6.069066,0
29.399880,0.000000,6.065425,0
29.405881,0.000000,6.061786,0
29.411882,0.000000,6.058149,0
29.417884,0.000000,6.054515,0
29.423885,0.000000,6.050882,0
29.429886,0.000000,6.047252,0
29.435887,0.000000,6.043624,0
29.441888,0.000000,6.039998,0
29.447890,0.000000,6.036375,0
29.453891,0.000000,6.032753,0
29.459892,0.000000,6.029134,0
29.465893,0.000000,6.025517,0
29.471894,0.000000,6.021902,0
29.477896,0.000000,6.018289,0
29.483897,0.000000,6.014678,0
29.489898,0.000000,6.011070,0
29.495899,0.000000,6.007464,0
29.501900,0.000000,6.003860,0
29.507902,0.000000,6.000258,0
