t_s,eps_uniaxial_pct,eps_biaxial_pct,Dx_uni_um,Dy_uni_um,Dx_bi_um,Dy_bi_um,sigma_on
1.880313,2.414571,3.798925,195.1709,202.4146,192.4022,207.5978,0
1.885314,2.413364,3.797025,195.1733,202.4134,192.4059,207.5941,0
1.890315,2.412157,3.795127,195.1757,202.4122,192.4097,207.5903,0
1.895316,2.410951,3.793229,195.1781,202.4110,192.4135,207.5865,0
1.900317,2.409745,3.791332,195.1805,202.4097,192.4173,207.5827,0
1.905318,2.408540,3.789437,195.1829,202.4085,192.4211,207.5789,0
1.910318,2.407336,3.787542,195.1853,202.4073,192.4249,207.5751,0
1.915319,2.406132,3.785648,195.1877,202.4061,192.4287,207.5713,0
1.920320,2.404929,3.783755,195.1901,202.4049,192.4325,207.5675,0
1.925321,2.403727,3.781863,195.1925,202.4037,192.4363,207.5637,0
1.930322,2.402525,3.779972,195.1950,202.4025,192.4401,207.5599,0
1.935323,2.401324,3.778082,195.1974,202.4013,192.4438,207.5562,0
1.940323,2.400123,3.776193,195.1998,202.4001,192.4476,207.5524,0
1.945324,2.398923,3.774305,195.2022,202.3989,192.4514,207.5486,0
1.950325,2.397723,3.772418,195.2046,202.3977,192.4552,207.5448,0
1.955326,2.396525,3.770532,195.2070,202.3965,192.4589,207.5411,0
1.960327,2.395326,3.768647,195.2093,202.3953,192.4627,207.5373,0
1.965328,2.394129,3.766762,195.2117,202.3941,192.4665,207.5335,0
1.970328,2.392932,3.764879,195.2141,202.3929,192.4702,207.5298,0
1.975329,2.391735,3.762997,195.2165,202.3917,192.4740,207.5260,0
1.980330,2.390539,3.761115,195.2189,202.3905,192.4778,207.5222,0
1.985331,2.389344,3.759235,195.2213,202.3893,192.4815,207.5185,0
1.990332,2.388150,3.757355,195.2237,202.3881,192.4853,207.5147,0
1.995333,2.386955,3.755477,195.2261,202.3870,192.4890,207.5110,0
2.000333,2.385762,3.753599,195.2285,202.3858,192.4928,207.5072,0
2.005334,2.384569,3.751722,195.2309,202.3846,192.4966,207.5034,0
2.010335,2.383377,3.749846,195.2332,202.3834,192.5003,207.4997,0
2.015336,2.382185,3.747972,195.2356,202.3822,192.5041,207.4959,0
2.020337,2.380994,3.746098,195.2380,202.3810,192.5078,207.4922,0
2.025338,2.379804,3.744225,195.2404,202.3798,192.5116,207.4884,0
2.030338,2.378614,3.742353,195.2428,202.3786,192.5153,207.4847,0
2.035339,2.377425,3.740482,195.2452,202.3774,192.5190,207.4810,0
2.040340,2.376236,3.738612,195.2475,202.3762,192.5228,207.4772,0
2.045341,2.375048,3.736742,195.2499,202.3750,192.5265,207.4735,0
2.050342,2.373861,3.734874,195.2523,202.3739,192.5303,207.4697,0
2.055343,2.372674,3.733007,195.2547,202.3727,192.5340,207.4660,0
2.060343,2.371488,3.731140,195.2570,202.3715,192.5377,207.4623,0
2.065344,2.370302,3.729275,195.2594,202.3703,192.5415,207.4585,0
2.070345,2.369117,3.727410,195.2618,202.3691,192.5452,207.4548,0
2.075346,2.367932,3.725547,195.2641,202.3679,192.5489,207.4511,0
2.080347,2.366748,3.723684,195.2665,202.3667,192.5526,207.4474,0
2.085348,2.365565,3.721822,195.2689,202.3656,192.5564,207.4436,0
2.090348,2.364382,3.719962,195.2712,202.3644,192.5601,207.4399,0
2.095349,2.363200,3.718102,195.2736,202.3632,192.5638,207.4362,0
2.100350,2.362019,3.716243,195.2760,202.3620,192.5675,207.4325,0
2.105351,2.360838,3.714385,195.2783,202.3608,192.5712,207.4288,0
2.110352,2.359657,3.712528,195.2807,202.3597,192.5749,207.4251,0
2.115353,2.358478,3.710672,195.2830,202.3585,192.5787,207.4213,0
2.120353,2.357299,3.708816,195.2854,202.3573,192.5824,207.4176,0
2.125354,2.356120,3.706962,195.2878,202.3561,192.5861,207.4139,0
2.130355,2.354942,3.705109,195.2901,202.3549,192.5898,207.4102,0
2.135356,2.353765,3.703256,195.2925,202.3538,192.5935,207.4065,0
2.140357,2.352588,3.701405,195.2948,202.3526,192.5972,207.4028,0
2.145358,2.351412,3.699554,195.2972,202.3514,192.6009,207.3991,0
2.150358,2.350236,3.697705,195.2995,202.3502,192.6046,207.3954,0
2.155359,2.349061,3.695856,195.3019,202.3491,192.6083,207.3917,0
2.160360,2.347887,3.694008,195.3042,202.3479,192.6120,207.3880,0
2.165361,2.346713,3.692161,195.3066,202.3467,192.6157,207.3843,0
2.170362,2.345539,3.690315,195.3089,202.3455,192.6194,207.3806,0
2.175363,2.344367,3.688470,195.3113,202.3444,192.6231,207.3769,0
2.180363,2.343195,3.686626,195.3136,202.3432,192.6267,207.3733,0
2.185364,2.342023,3.684783,195.3160,202.3420,192.6304,207.3696,0
2.190365,2.340852,3.682941,195.3183,202.3409,192.6341,207.3659,0
2.195366,2.339682,3.681100,195.3206,202.3397,192.6378,207.3622,0
2.200367,2.338512,3.679259,195.3230,202.3385,192.6415,207.3585,0
2.205368,2.337343,3.677420,195.3253,202.3373,192.6452,207.3548,0
2.210368,2.336174,3.675581,195.3277,202.3362,192.6488,207.3512,0
2.215369,2.335006,3.673743,195.3300,202.3350,192.6525,207.3475,0
2.220370,2.333839,3.671907,195.3323,202.3338,192.6562,207.3438,0
2.225371,2.332672,3.670071,195.3347,202.3327,192.6599,207.3401,0
2.230372,2.331506,3.668236,195.3370,202.3315,192.6635,207.3365,0
2.235373,2.330340,3.666402,195.3393,202.3303,192.6672,207.3328,0
2.240373,2.329175,3.664569,195.3416,202.3292,192.6709,207.3291,0
2.245374,2.328011,3.662737,195.3440,202.3280,192.6745,207.3255,0
2.250375,2.326847,3.660906,195.3463,202.3268,192.6782,207.3218,0
2.255376,2.325683,3.659075,195.3486,202.3257,192.6818,207.3182,0
2.260377,2.324521,3.657246,195.3510,202.3245,192.6855,207.3145,0
2.265378,2.323359,3.655417,195.3533,202.3234,192.6892,207.3108,0
2.270378,2.322197,3.653590,195.3556,202.3222,192.6928,207.3072,0
2.275379,2.321036,3.651763,195.3579,202.3210,192.6965,207.3035,0
2.280380,2.319876,3.649937,195.3602,202.3199,192.7001,207.2999,0
2.285381,2.318716,3.648113,195.3626,202.3187,192.7038,207.2962,0
2.290382,2.317556,3.646289,195.3649,202.3176,192.7074,207.2926,0
2.295383,2.316398,3.644466,195.3672,202.3164,192.7111,207.2889,0
2.300383,2.315240,3.642644,195.3695,202.3152,192.7147,207.2853,0
2.305384,2.314082,3.640822,195.3718,202.3141,192.7184,207.2816,0
2.310385,2.312925,3.639002,195.3741,202.3129,192.7220,207.2780,0
2.315386,2.311769,3.637183,195.3765,202.3118,192.7256,207.2744,0
2.320387,2.310613,3.635364,195.3788,202.3106,192.7293,207.2707,0
2.325388,2.309458,3.633547,195.3811,202.3095,192.7329,207.2671,0
2.330388,2.308303,3.631730,195.3834,202.3083,192.7365,207.2635,0
2.335389,2.307149,3.629915,195.3857,202.3071,192.7402,207.2598,0
2.340390,2.305996,3.628100,195.3880,202.3060,192.7438,207.2562,0
2.345391,2.304843,3.626286,195.3903,202.3048,192.7474,207.2526,0
2.350392,2.303690,3.624473,195.3926,202.3037,192.7511,207.2489,0
2.355393,2.302539,3.622661,195.3949,202.3025,192.7547,207.2453,0
2.360393,2.301387,3.620850,195.3972,202.3014,192.7583,207.2417,0
2.365394,2.300237,3.619039,195.3995,202.3002,192.7619,207.2381,0
2.370395,2.299087,3.617230,195.4018,202.2991,192.7655,207.2345,0
2.375396,2.297937,3.615421,195.4041,202.2979,192.7692,207.2308,0
2.380397,2.296788,3.613614,195.4064,202.2968,192.7728,207.2272,0
2.385398,2.295640,3.611807,195.4087,202.2956,192.7764,207.2236,0
2.390398,2.294492,3.610001,195.4110,202.2945,192.7800,207.2200,0
2.395399,2.293345,3.608197,195.4133,202.2933,192.7836,207.2164,0
2.400400,2.292199,3.606393,195.4156,202.2922,192.7872,207.2128,0
2.405401,2.291053,3.604590,195.4179,202.2911,192.7908,207.2092,0
2.410402,2.289907,3.602787,195.4202,202.2899,192.7944,207.2056,0
2.415403,2.288762,3.600986,195.4225,202.2888,192.7980,207.2020,0
2.420403,2.287618,3.599186,195.4248,202.2876,192.8016,207.1984,0
2.425404,2.286474,3.597386,195.4271,202.2865,192.8052,207.1948,0
2.430405,2.285331,3.595588,195.4293,202.2853,192.8088,207.1912,0
2.435406,2.284189,3.593790,195.4316,202.2842,192.8124,207.1876,0
2.440407,2.283047,3.591994,195.4339,202.2830,192.8160,207.1840,0
2.445408,2.281905,3.590198,195.4362,202.2819,192.8196,207.1804,0
2.450408,2.280764,3.588403,195.4385,202.2808,192.8232,207.1768,0
2.455409,2.279624,3.586609,195.4408,202.2796,192.8268,207.1732,0
2.460410,2.278484,3.584816,195.4430,202.2785,192.8304,207.1696,0
2.465411,2.277345,3.583023,195.4453,202.2773,192.8340,207.1660,0
2.470412,2.276207,3.581232,195.4476,202.2762,192.8375,207.1625,0
2.475413,2.275069,3.579441,195.4499,202.2751,192.8411,207.1589,0
2.480413,2.273931,3.577652,195.4521,202.2739,192.8447,207.1553,0
2.485414,2.272794,3.575863,195.4544,202.2728,192.8483,207.1517,0
2.490415,2.271658,3.574075,195.4567,202.2717,192.8518,207.1482,0
2.495416,2.270522,3.572288,195.4590,202.2705,192.8554,207.1446,0
2.500417,2.285938,3.596542,195.4281,202.2859,192.8069,207.1931,1
2.505418,2.478870,3.900089,195.0423,202.4789,192.1998,207.8002,1
2.510418,2.663709,4.190902,194.6726,202.6637,191.6182,208.3818,1
2.515419,2.840847,4.469600,194.3183,202.8408,191.0608,208.9392,1
2.520420,3.010661,4.736774,193.9787,203.0107,190.5265,209.4735,1
2.525421,3.173507,4.992985,193.6530,203.1735,190.0140,209.9860,1
2.530422,3.329724,5.238766,193.3406,203.3297,189.5225,210.4775,1
2.535423,3.479634,5.474625,193.0407,203.4796,189.0508,210.9492,1
2.540423,3.623546,5.701045,192.7529,203.6235,188.5979,211.4021,1
2.545424,3.761750,5.918486,192.4765,203.7617,188.1630,211.8370,1
2.550425,3.894524,6.127384,192.2110,203.8945,187.7452,212.2548,1
2.555426,4.022133,6.328156,191.9557,204.0221,187.3437,212.6563,1
2.560427,4.144828,6.521195,191.7103,204.1448,186.9576,213.0424,1
2.565428,4.262847,6.706880,191.4743,204.2628,186.5862,213.4138,1
2.570428,4.376419,6.885566,191.2472,204.3764,186.2289,213.7711,1
2.575429,4.485760,7.057596,191.0285,204.4858,185.8848,214.1152,1
2.580430,4.591075,7.223292,190.8178,204.5911,185.5534,214.4466,1
2.585431,4.692560,7.382962,190.6149,204.6926,185.2341,214.7659,1
2.590432,4.790402,7.536899,190.4192,204.7904,184.9262,215.0738,1
2.595433,4.884777,7.685382,190.2304,204.8848,184.6292,215.3708,1
2.600433,4.975853,7.828676,190.0483,204.9759,184.3426,215.6574,1
2.605434,5.063792,7.967032,189.8724,205.0638,184.0659,215.9341,1
2.610435,5.148745,8.100692,189.7025,205.1487,183.7986,216.2014,1
2.615436,5.230857,8.229882,189.5383,205.2309,183.5402,216.4598,1
2.620437,5.310267,8.354820,189.3795,205.3103,183.2904,216.7096,1
2.625438,5.387105,8.475712,189.2258,205.3871,183.0486,216.9514,1
2.630438,5.461497,8.592755,189.0770,205.4615,182.8145,217.1855,1
2.635439,5.533560,8.706134,188.9329,205.5336,182.5877,217.4123,1
2.640440,5.603408,8.816029,188.7932,205.6034,182.3679,217.6321,1
2.645441,5.671149,8.922608,188.6577,205.6711,182.1548,217.8452,1
2.650442,5.736884,9.026031,188.5262,205.7369,181.9479,218.0521,1
2.655443,5.800711,9.126452,188.3986,205.8007,181.7471,218.2529,1
2.660443,5.862722,9.224015,188.2746,205.8627,181.5520,218.4480,1
2.665444,5.923004,9.318860,188.1540,205.9230,181.3623,218.6377,1
2.670445,5.981643,9.411118,188.0367,205.9816,181.1778,218.8222,1
2.675446,6.038716,9.500914,187.9226,206.0387,180.9982,219.0018,1
2.680447,6.094301,9.588366,187.8114,206.0943,180.8233,219.1767,1
2.685448,6.148468,9.673590,187.7031,206.1485,180.6528,219.3472,1
2.690448,6.201287,9.756691,187.5974,206.2013,180.4866,219.5134,1
2.695449,6.252822,9.837773,187.4944,206.2528,180.3245,219.6755,1
2.700450,6.303135,9.916933,187.3937,206.3031,180.1661,219.8339,1
2.705451,6.352286,9.994264,187.2954,206.3523,180.0115,219.9885,1
2.710452,6.400331,10.069854,187.1993,206.4003,179.8603,220.1397,1
2.715453,6.447322,10.143787,187.1054,206.4473,179.7124,220.2876,1
2.720453,6.493311,10.216142,187.0134,206.4933,179.5677,220.4323,1
2.725454,6.538345,10.286997,186.9233,206.5383,179.4260,220.5740,1
2.730455,6.582471,10.356422,186.8351,206.5825,179.2872,220.7128,1
2.735456,6.625733,10.424486,186.7485,206.6257,179.1510,220.8490,1
2.740457,6.668171,10.491256,186.6637,206.6682,179.0175,220.9825,1
2.745458,6.709826,10.556793,186.5803,206.7098,178.8864,221.1136,1
2.750458,6.750735,10.621156,186.4985,206.7507,178.7577,221.2423,1
2.755459,6.790933,10.684401,186.4181,206.7909,178.6312,221.3688,1
2.760460,6.830455,10.746583,186.3391,206.8305,178.5068,221.4932,1
2.765461,6.869333,10.807751,186.2613,206.8693,178.3845,221.6155,1
2.770462,6.907598,10.867954,186.1848,206.9076,178.2641,221.7359,1
2.775463,6.945279,10.927239,186.1094,206.9453,178.1455,221.8545,1
2.780463,6.982404,10.985649,186.0352,206.9824,178.0287,221.9713,1
2.785464,7.019000,11.043226,185.9620,207.0190,177.9135,222.0865,1
2.790465,7.055091,11.100009,185.8898,207.0551,177.8000,222.2000,1
2.795466,7.090701,11.156036,185.8186,207.0907,177.6879,222.3121,1
2.800467,7.125854,11.211344,185.7483,207.1259,177.5773,222.4227,1
2.805468,7.160571,11.265965,185.6789,207.1606,177.4681,222.5319,1
2.810468,7.194873,11.319933,185.6103,207.1949,177.3601,222.6399,1
2.815469,7.228779,11.373278,185.5424,207.2288,177.2534,222.7466,1
2.820470,7.262307,11.426030,185.4754,207.2623,177.1479,222.8521,1
2.825471,7.295477,11.478217,185.4090,207.2955,177.0436,222.9564,1
2.830472,7.328304,11.529865,185.3434,207.3283,176.9403,223.0597,1
2.835473,7.360805,11.581000,185.2784,207.3608,176.8380,223.1620,1
2.840473,7.392995,11.631645,185.2140,207.3930,176.7367,223.2633,1
2.845474,7.424888,11.681824,185.1502,207.4249,176.6364,223.3636,1
2.850475,7.456499,11.731558,185.0870,207.4565,176.5369,223.4631,1
2.855476,7.487840,11.780868,185.0243,207.4878,176.4383,223.5617,1
2.860477,7.518924,11.829773,184.9622,207.5189,176.3405,223.6595,1
2.865478,7.549763,11.878293,184.9005,207.5498,176.2434,223.7566,1
2.870478,7.580368,11.926445,184.8393,207.5804,176.1471,223.8529,1
2.875479,7.610750,11.974246,184.7785,207.6107,176.0515,223.9485,1
2.880480,7.640919,12.021712,184.7182,207.6409,175.9566,224.0434,1
2.885481,7.670885,12.068859,184.6582,207.6709,175.8623,224.1377,1
2.890482,7.700658,12.115701,184.5987,207.7007,175.7686,224.2314,1
2.895483,7.730245,12.162252,184.5395,207.7302,175.6755,224.3245,1
2.900483,7.759656,12.208525,184.4807,207.7597,175.5829,224.4171,1
2.905484,7.788898,12.254533,184.4222,207.7889,175.4909,224.5091,1
2.910485,7.817979,12.300288,184.3640,207.8180,175.3994,224.6006,1
2.915486,7.846907,12.345800,184.3062,207.8469,175.3084,224.6916,1
2.920487,7.875688,12.391082,184.2486,207.8757,175.2178,224.7822,1
2.925488,7.904328,12.436142,184.1913,207.9043,175.1277,224.8723,1
2.930488,7.932834,12.480992,184.1343,207.9328,175.0380,224.9620,1
2.935489,7.961212,12.525640,184.0776,207.9612,174.9487,225.0513,1
2.940490,7.989467,12.570094,184.0211,207.9895,174.8598,225.1402,1
2.945491,8.017605,12.614365,183.9648,208.0176,174.7713,225.2287,1
2.950492,8.045630,12.658459,183.9087,208.0456,174.6831,225.3169,1
2.955493,8.073549,12.702383,183.8529,208.0735,174.5952,225.4048,1
2.960493,8.101364,12.746147,183.7973,208.1014,174.5077,225.4923,1
2.965494,8.129082,12.789755,183.7418,208.1291,174.4205,225.5795,1
2.970495,8.156705,12.833216,183.6866,208.1567,174.3336,225.6664,1
2.975496,8.184238,12.876534,183.6315,208.1842,174.2469,225.7531,1
2.980497,8.211684,12.919716,183.5766,208.2117,174.1606,225.8394,1
2.985498,8.239048,12.962768,183.5219,208.2390,174.0745,225.9255,1
2.990498,8.266332,13.005696,183.4673,208.2663,173.9886,226.0114,1
2.995499,8.293540,13.048503,183.4129,208.2935,173.9030,226.0970,1
3.000500,8.300821,13.059959,183.3984,208.3008,173.8801,226.1199,0
3.005501,8.133957,12.797426,183.7321,208.1340,174.4051,225.5949,0
3.010502,7.975113,12.547512,184.0498,207.9751,174.9050,225.0950,0
3.015503,7.823899,12.309601,184.3522,207.8239,175.3808,224.6192,0
3.020503,7.679941,12.083108,184.6401,207.6799,175.8338,224.1662,0
3.025504,7.542887,11.867476,184.9142,207.5429,176.2650,223.7350,0
3.030505,7.412399,11.662175,185.1752,207.4124,176.6756,223.3244,0
3.035506,7.288158,11.466702,185.4237,207.2882,177.0666,222.9334,0
3.040507,7.169858,11.280577,185.6603,207.1699,177.4388,222.5612,0
3.045508,7.057210,11.103344,185.8856,207.0572,177.7933,222.2067,0
3.050508,6.949939,10.934570,186.1001,206.9499,178.1309,221.8691,0
3.055509,6.847781,10.773842,186.3044,206.8478,178.4523,221.5477,0
3.060510,6.750488,10.620768,186.4990,206.7505,178.7585,221.2415,0
3.065511,6.657823,10.474975,186.6844,206.6578,179.0501,220.9499,0
3.070512,6.569559,10.336107,186.8609,206.5696,179.3278,220.6722,0
3.075513,6.485483,10.203826,187.0290,206.4855,179.5923,220.4077,0
3.080513,6.405389,10.077812,187.1892,206.4054,179.8444,220.1556,0
3.085514,6.329084,9.957759,187.3418,206.3291,180.0845,219.9155,0
3.090515,6.256384,9.843377,187.4872,206.2564,180.3132,219.6868,0
3.095516,6.187111,9.734388,187.6258,206.1871,180.5312,219.4688,0
3.100517,6.121099,9.630530,187.7578,206.1211,180.7389,219.2611,0
3.105518,6.058190,9.531552,187.8836,206.0582,180.9369,219.0631,0
3.110518,5.998231,9.437217,188.0035,205.9982,181.1256,218.8744,0
3.115519,5.941079,9.347298,188.1178,205.9411,181.3054,218.6946,0
3.120520,5.886598,9.261580,188.2268,205.8866,181.4768,218.5232,0
3.125521,5.834656,9.179859,188.3307,205.8347,181.6403,218.3597,0
3.130522,5.785130,9.101938,188.4297,205.7851,181.7961,218.2039,0
3.135523,5.737903,9.027634,188.5242,205.7379,181.9447,218.0553,0
3.140523,5.692862,8.956769,188.6143,205.6929,182.0865,217.9135,0
3.145524,5.649900,8.889176,188.7002,205.6499,182.2216,217.7784,0
3.150525,5.608916,8.824695,188.7822,205.6089,182.3506,217.6494,0
3.155526,5.569815,8.763175,188.8604,205.5698,182.4736,217.5264,0
3.160527,5.532503,8.704472,188.9350,205.5325,182.5911,217.4089,0
3.165528,5.496895,8.648448,189.0062,205.4969,182.7031,217.2969,0
3.170528,5.462906,8.594972,189.0742,205.4629,182.8101,217.1899,0
3.175529,5.430458,8.543920,189.1391,205.4305,182.9122,217.0878,0
3.180530,5.399476,8.495175,189.2010,205.3995,183.0096,216.9904,0
3.185531,5.369888,8.448623,189.2602,205.3699,183.1028,216.8972,0
3.190532,5.341626,8.404159,189.3167,205.3416,183.1917,216.8083,0
3.195533,5.314626,8.361679,189.3707,205.3146,183.2766,216.7234,0
3.200533,5.288827,8.321088,189.4223,205.2888,183.3578,216.6422,0
3.205534,5.264169,8.282293,189.4717,205.2642,183.4354,216.5646,0
3.210535,5.240597,8.245207,189.5188,205.2406,183.5096,216.4904,0
3.215536,5.218059,8.209746,189.5639,205.2181,183.5805,216.4195,0
3.220537,5.196503,8.175832,189.6070,205.1965,183.6483,216.3517,0
3.225538,5.175883,8.143389,189.6482,205.1759,183.7132,216.2868,0
3.230538,5.156151,8.112345,189.6877,205.1562,183.7753,216.2247,0
3.235539,5.137266,8.082632,189.7255,205.1373,183.8347,216.1653,0
3.240540,5.119186,8.054186,189.7616,205.1192,183.8916,216.1084,0
3.245541,5.101871,8.026944,189.7963,205.1019,183.9461,216.0539,0
3.250542,5.085285,8.000849,189.8294,205.0853,183.9983,216.0017,0
3.255543,5.069392,7.975843,189.8612,205.0694,184.0483,215.9517,0
3.260543,5.054158,7.951875,189.8917,205.0542,184.0962,215.9038,0
3.265544,5.039551,7.928894,189.9209,205.0396,184.1422,215.8578,0
3.270545,5.025541,7.906850,189.9489,205.0255,184.1863,215.8137,0
3.275546,5.012098,7.885700,189.9758,205.0121,184.2286,215.7714,0
3.280547,4.999195,7.865399,190.0016,204.9992,184.2692,215.7308,0
3.285548,4.986805,7.845907,190.0264,204.9868,184.3082,215.6918,0
3.290548,4.974904,7.827183,190.0502,204.9749,184.3456,215.6544,0
3.295549,4.963468,7.809190,190.0731,204.9635,184.3816,215.6184,0
3.300550,4.952475,7.791893,190.0951,204.9525,184.4162,215.5838,0
3.305551,4.941902,7.775258,190.1162,204.9419,184.4495,215.5505,0
3.310552,4.931729,7.759253,190.1365,204.9317,184.4815,215.5185,0
3.315553,4.921937,7.743847,190.1561,204.9219,184.5123,215.4877,0
3.320553,4.912507,7.729011,190.1750,204.9125,184.5420,215.4580,0
3.325554,4.903422,7.714717,190.1932,204.9034,184.5706,215.4294,0
3.330555,4.894665,7.700939,190.2107,204.8947,184.5981,215.4019,0
3.335556,4.886219,7.687652,190.2276,204.8862,184.6247,215.3753,0
3.340557,4.878071,7.674832,190.2439,204.8781,184.6503,215.3497,0
3.345558,4.870205,7.662456,190.2596,204.8702,184.6751,215.3249,0
3.350558,4.862608,7.650503,190.2748,204.8626,184.6990,215.3010,0
3.355559,4.855266,7.638952,190.2895,204.8553,184.7221,215.2779,0
3.360560,4.848167,7.627783,190.3037,204.8482,184.7444,215.2556,0
3.365561,4.841300,7.616979,190.3174,204.8413,184.7660,215.2340,0
3.370562,4.834653,7.606521,190.3307,204.8347,184.7870,215.2130,0
3.375563,4.828216,7.596393,190.3436,204.8282,184.8072,215.1928,0
3.380563,4.821977,7.586578,190.3560,204.8220,184.8268,215.1732,0
3.385564,4.815929,7.577061,190.3681,204.8159,184.8459,215.1541,0
3.390565,4.810061,7.567829,190.3799,204.8101,184.8643,215.1357,0
3.395566,4.804364,7.558867,190.3913,204.8044,184.8823,215.1177,0
3.400567,4.798832,7.550162,190.4023,204.7988,184.8997,215.1003,0
3.405568,4.793454,7.541701,190.4131,204.7935,184.9166,215.0834,0
3.410568,4.788225,7.533473,190.4236,204.7882,184.9331,215.0669,0
3.415569,4.783136,7.525467,190.4337,204.7831,184.9491,215.0509,0
3.420570,4.778181,7.517672,190.4436,204.7782,184.9647,215.0353,0
3.425571,4.773354,7.510077,190.4533,204.7734,184.9798,215.0202,0
3.430572,4.768648,7.502673,190.4627,204.7686,184.9947,215.0053,0
3.435573,4.764058,7.495451,190.4719,204.7641,185.0091,214.9909,0
3.440573,4.759578,7.488402,190.4808,204.7596,185.0232,214.9768,0
3.445574,4.755202,7.481517,190.4896,204.7552,185.0370,214.9630,0
