t_s,eps_uniaxial_pct,eps_biaxial_pct,Dx_uni_um,Dy_uni_um,Dx_bi_um,Dy_bi_um,sigma_on
2.939647,2.171866,3.417070,195.6563,202.1719,193.1659,206.8341,0
2.942314,2.171287,3.416158,195.6574,202.1713,193.1677,206.8323,0
2.944982,2.170708,3.415247,195.6586,202.1707,193.1695,206.8305,0
2.947649,2.170129,3.414336,195.6597,202.1701,193.1713,206.8287,0
2.950317,2.169550,3.413426,195.6609,202.1696,193.1731,206.8269,0
2.952984,2.168971,3.412515,195.6621,202.1690,193.1750,206.8250,0
2.955652,2.168393,3.411605,195.6632,202.1684,193.1768,206.8232,0
2.958319,2.167815,3.410695,195.6644,202.1678,193.1786,206.8214,0
2.960987,2.167236,3.409785,195.6655,202.1672,193.1804,206.8196,0
2.963655,2.166658,3.408876,195.6667,202.1667,193.1822,206.8178,0
2.966322,2.166080,3.407967,195.6678,202.1661,193.1841,206.8159,0
2.968990,2.165503,3.407058,195.6690,202.1655,193.1859,206.8141,0
2.971657,2.164925,3.406149,195.6701,202.1649,193.1877,206.8123,0
2.974325,2.164348,3.405240,195.6713,202.1643,193.1895,206.8105,0
2.976992,2.163770,3.404332,195.6725,202.1638,193.1913,206.8087,0
2.979660,2.163193,3.403424,195.6736,202.1632,193.1932,206.8068,0
2.982327,2.162616,3.402516,195.6748,202.1626,193.1950,206.8050,0
2.984995,2.162040,3.401609,195.6759,202.1620,193.1968,206.8032,0
2.987663,2.161463,3.400702,195.6771,202.1615,193.1986,206.8014,0
2.990330,2.160886,3.399795,195.6782,202.1609,193.2004,206.7996,0
2.992998,2.160310,3.398888,195.6794,202.1603,193.2022,206.7978,0
2.995665,2.159734,3.397981,195.6805,202.1597,193.2040,206.7960,0
2.998333,2.159158,3.397075,195.6817,202.1592,193.2059,206.7941,0
3.001000,2.158582,3.396169,195.6828,202.1586,193.2077,206.7923,0
3.003668,2.158006,3.395263,195.6840,202.1580,193.2095,206.7905,0
3.006335,2.157431,3.394357,195.6851,202.1574,193.2113,206.7887,0
3.009003,2.156855,3.393452,195.6863,202.1569,193.2131,206.7869,0
3.011671,2.156280,3.392547,195.6874,202.1563,193.2149,206.7851,0
3.014338,2.155705,3.391642,195.6886,202.1557,193.2167,206.7833,0
3.017006,2.155130,3.390737,195.6897,202.1551,193.2185,206.7815,0
3.019673,2.154555,3.389833,195.6909,202.1546,193.2203,206.7797,0
3.022341,2.153980,3.388929,195.6920,202.1540,193.2221,206.7779,0
3.025008,2.153406,3.388025,195.6932,202.1534,193.2239,206.7761,0
3.027676,2.152831,3.387121,195.6943,202.1528,193.2258,206.7742,0
3.030343,2.152257,3.386218,195.6955,202.1523,193.2276,206.7724,0
3.033011,2.151683,3.385315,195.6966,202.1517,193.2294,206.7706,0
3.035679,2.151109,3.384412,195.6978,202.1511,193.2312,206.7688,0
3.038346,2.150536,3.383509,195.6989,202.1505,193.2330,206.7670,0
3.041014,2.149962,3.382607,195.7001,202.1500,193.2348,206.7652,0
3.043681,2.149388,3.381705,195.7012,202.1494,193.2366,206.7634,0
3.046349,2.148815,3.380803,195.7024,202.1488,193.2384,206.7616,0
3.049016,2.148242,3.379901,195.7035,202.1482,193.2402,206.7598,0
3.051684,2.147669,3.378999,195.7047,202.1477,193.2420,206.7580,0
3.054351,2.147096,3.378098,195.7058,202.1471,193.2438,206.7562,0
3.057019,2.146524,3.377197,195.7070,202.1465,193.2456,206.7544,0
3.059687,2.145951,3.376296,195.7081,202.1460,193.2474,206.7526,0
3.062354,2.145379,3.375396,195.7092,202.1454,193.2492,206.7508,0
3.065022,2.144806,3.374496,195.7104,202.1448,193.2510,206.7490,0
3.067689,2.144234,3.373596,195.7115,202.1442,193.2528,206.7472,0
3.070357,2.143663,3.372696,195.7127,202.1437,193.2546,206.7454,0
3.073024,2.143091,3.371796,195.7138,202.1431,193.2564,206.7436,0
3.075692,2.142519,3.370897,195.7150,202.1425,193.2582,206.7418,0
3.078359,2.141948,3.369998,195.7161,202.1419,193.2600,206.7400,0
3.081027,2.141376,3.369099,195.7172,202.1414,193.2618,206.7382,0
3.083695,2.140805,3.368200,195.7184,202.1408,193.2636,206.7364,0
3.086362,2.140234,3.367302,195.7195,202.1402,193.2654,206.7346,0
3.089030,2.139663,3.366404,195.7207,202.1397,193.2672,206.7328,0
3.091697,2.139093,3.365506,195.7218,202.1391,193.2690,206.7310,0
3.094365,2.138522,3.364608,195.7230,202.1385,193.2708,206.7292,0
3.097032,2.137952,3.363711,195.7241,202.1380,193.2726,206.7274,0
3.099700,2.137382,3.362814,195.7252,202.1374,193.2744,206.7256,0
3.102367,2.136811,3.361917,195.7264,202.1368,193.2762,206.7238,0
3.105035,2.136242,3.361020,195.7275,202.1362,193.2780,206.7220,0
3.107703,2.135672,3.360124,195.7287,202.1357,193.2798,206.7202,0
3.110370,2.135102,3.359227,195.7298,202.1351,193.2815,206.7185,0
3.113038,2.134533,3.358331,195.7309,202.1345,193.2833,206.7167,0
3.115705,2.133963,3.357436,195.7321,202.1340,193.2851,206.7149,0
3.118373,2.133394,3.356540,195.7332,202.1334,193.2869,206.7131,0
3.121040,2.132825,3.355645,195.7343,202.1328,193.2887,206.7113,0
3.123708,2.132256,3.354750,195.7355,202.1323,193.2905,206.7095,0
3.126375,2.131688,3.353855,195.7366,202.1317,193.2923,206.7077,0
3.129043,2.131119,3.352961,195.7378,202.1311,193.2941,206.7059,0
3.131711,2.130551,3.352066,195.7389,202.1306,193.2959,206.7041,0
3.134378,2.129982,3.351172,195.7400,202.1300,193.2977,206.7023,0
3.137046,2.129414,3.350278,195.7412,202.1294,193.2994,206.7006,0
3.139713,2.128846,3.349385,195.7423,202.1288,193.3012,206.6988,0
3.142381,2.128278,3.348491,195.7434,202.1283,193.3030,206.6970,0
3.145048,2.127711,3.347598,195.7446,202.1277,193.3048,206.6952,0
3.147716,2.127143,3.346705,195.7457,202.1271,193.3066,206.6934,0
3.150383,2.126576,3.345813,195.7468,202.1266,193.3084,206.6916,0
3.153051,2.126009,3.344920,195.7480,202.1260,193.3102,206.6898,0
3.155719,2.125442,3.344028,195.7491,202.1254,193.3119,206.6881,0
3.158386,2.124875,3.343136,195.7503,202.1249,193.3137,206.6863,0
3.161054,2.124308,3.342245,195.7514,202.1243,193.3155,206.6845,0
3.163721,2.123741,3.341353,195.7525,202.1237,193.3173,206.6827,0
3.166389,2.123175,3.340462,195.7536,202.1232,193.3191,206.6809,0
3.169056,2.122609,3.339571,195.7548,202.1226,193.3209,206.6791,0
3.171724,2.122043,3.338680,195.7559,202.1220,193.3226,206.6774,0
3.174391,2.121477,3.337790,195.7570,202.1215,193.3244,206.6756,0
3.177059,2.120911,3.336900,195.7582,202.1209,193.3262,206.6738,0
3.179727,2.120345,3.336010,195.7593,202.1203,193.3280,206.6720,0
3.182394,2.119780,3.335120,195.7604,202.1198,193.3298,206.6702,0
3.185062,2.119214,3.334230,195.7616,202.1192,193.3315,206.6685,0
3.187729,2.118649,3.333341,195.7627,202.1186,193.3333,206.6667,0
3.190397,2.118084,3.332452,195.7638,202.1181,193.3351,206.6649,0
3.193064,2.117519,3.331563,195.7650,202.1175,193.3369,206.6631,0
3.195732,2.116954,3.330674,195.7661,202.1170,193.3387,206.6613,0
3.198399,2.116389,3.329786,195.7672,202.1164,193.3404,206.6596,0
3.201067,2.115825,3.328898,195.7684,202.1158,193.3422,206.6578,0
3.203735,2.115261,3.328010,195.7695,202.1153,193.3440,206.6560,0
3.206402,2.114696,3.327122,195.7706,202.1147,193.3458,206.6542,0
3.209070,2.114132,3.326235,195.7717,202.1141,193.3475,206.6525,0
3.211737,2.113569,3.325348,195.7729,202.1136,193.3493,206.6507,0
3.214405,2.113005,3.324461,195.7740,202.1130,193.3511,206.6489,0
3.217072,2.112441,3.323574,195.7751,202.1124,193.3529,206.6471,0
3.219740,2.111878,3.322688,195.7762,202.1119,193.3546,206.6454,0
3.222407,2.111315,3.321802,195.7774,202.1113,193.3564,206.6436,0
3.225075,2.110751,3.320916,195.7785,202.1108,193.3582,206.6418,0
3.227743,2.110188,3.320030,195.7796,202.1102,193.3599,206.6401,0
3.230410,2.109626,3.319144,195.7807,202.1096,193.3617,206.6383,0
3.233078,2.109063,3.318259,195.7819,202.1091,193.3635,206.6365,0
3.235745,2.108500,3.317374,195.7830,202.1085,193.3653,206.6347,0
3.238413,2.107938,3.316489,195.7841,202.1079,193.3670,206.6330,0
3.241080,2.107376,3.315605,195.7852,202.1074,193.3688,206.6312,0
3.243748,2.106814,3.314720,195.7864,202.1068,193.3706,206.6294,0
3.246415,2.106252,3.313836,195.7875,202.1063,193.3723,206.6277,0
3.249083,2.105690,3.312952,195.7886,202.1057,193.3741,206.6259,0
3.251751,2.105128,3.312069,195.7897,202.1051,193.3759,206.6241,0
3.254418,2.104567,3.311185,195.7909,202.1046,193.3776,206.6224,0
3.257086,2.104006,3.310302,195.7920,202.1040,193.3794,206.6206,0
3.259753,2.103444,3.309419,195.7931,202.1034,193.3812,206.6188,0
3.262421,2.102883,3.308536,195.7942,202.1029,193.3829,206.6171,0
3.265088,2.102322,3.307654,195.7954,202.1023,193.3847,206.6153,0
3.267756,2.101762,3.306772,195.7965,202.1018,193.3865,206.6135,0
3.270423,2.101201,3.305890,195.7976,202.1012,193.3882,206.6118,0
3.273091,2.100641,3.305008,195.7987,202.1006,193.3900,206.6100,0
3.275759,2.100080,3.304127,195.7998,202.1001,193.3917,206.6083,0
3.278426,2.099520,3.303245,195.8010,202.0995,193.3935,206.6065,0
3.281094,2.098960,3.302364,195.8021,202.0990,193.3953,206.6047,0
3.283761,2.098400,3.301483,195.8032,202.0984,193.3970,206.6030,0
3.286429,2.097841,3.300603,195.8043,202.0978,193.3988,206.6012,0
3.289096,2.097281,3.299723,195.8054,202.0973,193.4006,206.5994,0
3.291764,2.096722,3.298842,195.8066,202.0967,193.4023,206.5977,0
3.294431,2.096163,3.297963,195.8077,202.0962,193.4041,206.5959,0
3.297099,2.095604,3.297083,195.8088,202.0956,193.4058,206.5942,0
3.299767,2.095045,3.296204,195.8099,202.0950,193.4076,206.5924,0
3.302434,2.094486,3.295324,195.8110,202.0945,193.4094,206.5906,0
3.305102,2.093927,3.294445,195.8121,202.0939,193.4111,206.5889,0
3.307769,2.093369,3.293567,195.8133,202.0934,193.4129,206.5871,0
3.310437,2.092810,3.292688,195.8144,202.0928,193.4146,206.5854,0
3.313104,2.092252,3.291810,195.8155,202.0923,193.4164,206.5836,0
3.315772,2.091694,3.290932,195.8166,202.0917,193.4181,206.5819,0
3.318439,2.091136,3.290054,195.8177,202.0911,193.4199,206.5801,0
3.321107,2.090578,3.289177,195.8188,202.0906,193.4216,206.5784,0
3.323775,2.090021,3.288299,195.8200,202.0900,193.4234,206.5766,0
3.326442,2.089463,3.287422,195.8211,202.0895,193.4252,206.5748,0
3.329110,2.088906,3.286546,195.8222,202.0889,193.4269,206.5731,0
3.331777,2.088349,3.285669,195.8233,202.0883,193.4287,206.5713,0
3.334445,2.087792,3.284793,195.8244,202.0878,193.4304,206.5696,0
3.337112,2.087235,3.283917,195.8255,202.0872,193.4322,206.5678,0
3.339780,2.086678,3.283041,195.8266,202.0867,193.4339,206.5661,0
3.342447,2.086122,3.282165,195.8278,202.0861,193.4357,206.5643,0
3.345115,2.085565,3.281290,195.8289,202.0856,193.4374,206.5626,0
3.347783,2.085009,3.280414,195.8300,202.0850,193.4392,206.5608,0
3.350450,2.084453,3.279539,195.8311,202.0845,193.4409,206.5591,0
3.353118,2.083897,3.278665,195.8322,202.0839,193.4427,206.5573,0
3.355785,2.083341,3.277790,195.8333,202.0833,193.4444,206.5556,0
3.358453,2.082786,3.276916,195.8344,202.0828,193.4462,206.5538,0
3.361120,2.082230,3.276042,195.8355,202.0822,193.4479,206.5521,0
3.363788,2.081675,3.275168,195.8367,202.0817,193.4497,206.5503,0
3.366455,2.081119,3.274295,195.8378,202.0811,193.4514,206.5486,0
3.369123,2.080564,3.273421,195.8389,202.0806,193.4532,206.5468,0
3.371791,2.080009,3.272548,195.8400,202.0800,193.4549,206.5451,0
3.374458,2.079455,3.271675,195.8411,202.0795,193.4566,206.5434,0
3.377126,2.078900,3.270803,195.8422,202.0789,193.4584,206.5416,0
3.379793,2.078346,3.269930,195.8433,202.0783,193.4601,206.5399,0
3.382461,2.077791,3.269058,195.8444,202.0778,193.4619,206.5381,0
3.385128,2.077237,3.268186,195.8455,202.0772,193.4636,206.5364,0
3.387796,2.076683,3.267315,195.8466,202.0767,193.4654,206.5346,0
3.390463,2.076129,3.266443,195.8477,202.0761,193.4671,206.5329,0
3.393131,2.075575,3.265572,195.8488,202.0756,193.4689,206.5311,0
3.395799,2.075022,3.264701,195.8500,202.0750,193.4706,206.5294,0
3.398466,2.074468,3.263830,195.8511,202.0745,193.4723,206.5277,0
3.401134,2.073915,3.262960,195.8522,202.0739,193.4741,206.5259,0
3.403801,2.073362,3.262089,195.8533,202.0734,193.4758,206.5242,0
3.406469,2.072809,3.261219,195.8544,202.0728,193.4776,206.5224,0
3.409136,2.072256,3.260349,195.8555,202.0723,193.4793,206.5207,0
3.411804,2.071703,3.259480,195.8566,202.0717,193.4810,206.5190,0
3.414471,2.071151,3.258610,195.8577,202.0712,193.4828,206.5172,0
3.417139,2.070598,3.257741,195.8588,202.0706,193.4845,206.5155,0
3.419807,2.070046,3.256872,195.8599,202.0700,193.4863,206.5137,0
3.422474,2.069494,3.256004,195.8610,202.0695,193.4880,206.5120,0
3.425142,2.068942,3.255135,195.8621,202.0689,193.4897,206.5103,0
3.427809,2.068390,3.254267,195.8632,202.0684,193.4915,206.5085,0
3.430477,2.067838,3.253399,195.8643,202.0678,193.4932,206.5068,0
3.433144,2.067287,3.252531,195.8654,202.0673,193.4949,206.5051,0
3.435812,2.066735,3.251664,195.8665,202.0667,193.4967,206.5033,0
3.438479,2.066184,3.250797,195.8676,202.0662,193.4984,206.5016,0
3.441147,2.065633,3.249930,195.8687,202.0656,193.5001,206.4999,0
3.443815,2.065082,3.249063,195.8698,202.0651,193.5019,206.4981,0
3.446482,2.064531,3.248196,195.8709,202.0645,193.5036,206.4964,0
3.449150,2.063981,3.247330,195.8720,202.0640,193.5053,206.4947,0
3.451817,2.063430,3.246464,195.8731,202.0634,193.5071,206.4929,0
3.454485,2.062880,3.245598,195.8742,202.0629,193.5088,206.4912,0
3.457152,2.062330,3.244732,195.8753,202.0623,193.5105,206.4895,0
3.459820,2.061780,3.243867,195.8764,202.0618,193.5123,206.4877,0
3.462487,2.061230,3.243001,195.8775,202.0612,193.5140,206.4860,0
3.465155,2.060680,3.242136,195.8786,202.0607,193.5157,206.4843,0
3.467823,2.060130,3.241272,195.8797,202.0601,193.5175,206.4825,0
3.470490,2.059581,3.240407,195.8808,202.0596,193.5192,206.4808,0
3.473158,2.059032,3.239543,195.8819,202.0590,193.5209,206.4791,0
3.475825,2.058482,3.238679,195.8830,202.0585,193.5226,206.4774,0
3.478493,2.057933,3.237815,195.8841,202.0579,193.5244,206.4756,0
3.481160,2.057384,3.236951,195.8852,202.0574,193.5261,206.4739,0
3.483828,2.056836,3.236088,195.8863,202.0568,193.5278,206.4722,0
3.486495,2.056287,3.235225,195.8874,202.0563,193.5296,206.4704,0
3.489163,2.055739,3.234362,195.8885,202.0557,193.5313,206.4687,0
3.491831,2.055190,3.233499,195.8896,202.0552,193.5330,206.4670,0
3.494498,2.054642,3.232637,195.8907,202.0546,193.5347,206.4653,0
3.497166,2.054094,3.231775,195.8918,202.0541,193.5365,206.4635,0
3.499833,2.053546,3.230913,195.8929,202.0535,193.5382,206.4618,0
3.502501,2.052999,3.230051,195.8940,202.0530,193.5399,206.4601,0
3.505168,2.052451,3.229189,195.8951,202.0525,193.5416,206.4584,0
3.507836,2.051904,3.228328,195.8962,202.0519,193.5433,206.4567,0
3.510504,2.051356,3.227467,195.8973,202.0514,193.5451,206.4549,0
3.513171,2.050809,3.226606,195.8984,202.0508,193.5468,206.4532,0
3.515839,2.050262,3.225746,195.8995,202.0503,193.5485,206.4515,0
3.518506,2.049715,3.224885,195.9006,202.0497,193.5502,206.4498,0
3.521174,2.049169,3.224025,195.9017,202.0492,193.5519,206.4481,0
3.523841,2.048622,3.223165,195.9028,202.0486,193.5537,206.4463,0
3.526509,2.048076,3.222306,195.9038,202.0481,193.5554,206.4446,0
3.529176,2.047529,3.221446,195.9049,202.0475,193.5571,206.4429,0
3.531844,2.046983,3.220587,195.9060,202.0470,193.5588,206.4412,0
3.534512,2.046437,3.219728,195.9071,202.0464,193.5605,206.4395,0
3.537179,2.045891,3.218869,195.9082,202.0459,193.5623,206.4377,0
3.539847,2.045346,3.218011,195.9093,202.0453,193.5640,206.4360,0
3.542514,2.044800,3.217152,195.9104,202.0448,193.5657,206.4343,0
3.545182,2.044255,3.216294,195.9115,202.0443,193.5674,206.4326,0
3.547849,2.043710,3.215436,195.9126,202.0437,193.5691,206.4309,0
3.550517,2.043164,3.214579,195.9137,202.0432,193.5708,206.4292,0
3.553184,2.042620,3.213721,195.9148,202.0426,193.5726,206.4274,0
3.555852,2.042075,3.212864,195.9159,202.0421,193.5743,206.4257,0
3.558520,2.041530,3.212007,195.9169,202.0415,193.5760,206.4240,0
3.561187,2.040986,3.211151,195.9180,202.0410,193.5777,206.4223,0
3.563855,2.040441,3.210294,195.9191,202.0404,193.5794,206.4206,0
3.566522,2.039897,3.209438,195.9202,202.0399,193.5811,206.4189,0
3.569190,2.039353,3.208582,195.9213,202.0394,193.5828,206.4172,0
3.571857,2.038809,3.207726,195.9224,202.0388,193.5845,206.4155,0
3.574525,2.038265,3.206870,195.9235,202.0383,193.5863,206.4137,0
3.577192,2.037721,3.206015,195.9246,202.0377,193.5880,206.4120,0
3.579860,2.037178,3.205160,195.9256,202.0372,193.5897,206.4103,0
3.582528,2.036635,3.204305,195.9267,202.0366,193.5914,206.4086,0
3.585195,2.036091,3.203450,195.9278,202.0361,193.5931,206.4069,0
3.587863,2.035548,3.202596,195.9289,202.0355,193.5948,206.4052,0
3.590530,2.035005,3.201742,195.9300,202.0350,193.5965,206.4035,0
3.593198,2.034463,3.200888,195.9311,202.0345,193.5982,206.4018,0
3.595865,2.033920,3.200034,195.9322,202.0339,193.5999,206.4001,0
3.598533,2.033378,3.199181,195.9332,202.0334,193.6016,206.3984,0
3.601200,2.032835,3.198327,195.9343,202.0328,193.6033,206.3967,0
3.603868,2.032293,3.197474,195.9354,202.0323,193.6051,206.3949,0
3.606536,2.031751,3.196621,195.9365,202.0318,193.6068,206.3932,0
3.609203,2.031209,3.195769,195.9376,202.0312,193.6085,206.3915,0
3.611871,2.030667,3.194916,195.9387,202.0307,193.6102,206.3898,0
3.614538,2.030126,3.194064,195.9397,202.0301,193.6119,206.3881,0
3.617206,2.029584,3.193212,195.9408,202.0296,193.6136,206.3864,0
3.619873,2.029043,3.192361,195.9419,202.0290,193.6153,206.3847,0
3.622541,2.028502,3.191509,195.9430,202.0285,193.6170,206.3830,0
3.625208,2.027961,3.190658,195.9441,202.0280,193.6187,206.3813,0
3.627876,2.027420,3.189807,195.9452,202.0274,193.6204,206.3796,0
3.630544,2.026879,3.188956,195.9462,202.0269,193.6221,206.3779,0
3.633211,2.026338,3.188106,195.9473,202.0263,193.6238,206.3762,0
3.635879,2.025798,3.187255,195.9484,202.0258,193.6255,206.3745,0
3.638546,2.025258,3.186405,195.9495,202.0253,193.6272,206.3728,0
3.641214,2.024717,3.185555,195.9506,202.0247,193.6289,206.3711,0
3.643881,2.024177,3.184706,195.9516,202.0242,193.6306,206.3694,0
3.646549,2.023637,3.183856,195.9527,202.0236,193.6323,206.3677,0
3.649216,2.023098,3.183007,195.9538,202.0231,193.6340,206.3660,0
3.651884,2.022558,3.182158,195.9549,202.0226,193.6357,206.3643,0
3.654552,2.022019,3.181309,195.9560,202.0220,193.6374,206.3626,0
3.657219,2.021479,3.180461,195.9570,202.0215,193.6391,206.3609,0
3.659887,2.020940,3.179613,195.9581,202.0209,193.6408,206.3592,0
3.662554,2.020401,3.178764,195.9592,202.0204,193.6425,206.3575,0
3.665222,2.019862,3.177917,195.9603,202.0199,193.6442,206.3558,0
3.667889,2.019324,3.177069,195.9614,202.0193,193.6459,206.3541,0
3.670557,2.018785,3.176222,195.9624,202.0188,193.6476,206.3524,0
3.673224,2.018246,3.175374,195.9635,202.0182,193.6493,206.3507,0
3.675892,2.017708,3.174528,195.9646,202.0177,193.6509,206.3491,0
3.678560,2.017170,3.173681,195.9657,202.0172,193.6526,206.3474,0
3.681227,2.016632,3.172834,195.9667,202.0166,193.6543,206.3457,0
3.683895,2.016094,3.171988,195.9678,202.0161,193.6560,206.3440,0
3.686562,2.015556,3.171142,195.9689,202.0156,193.6577,206.3423,0
3.689230,2.015019,3.170296,195.9700,202.0150,193.6594,206.3406,0
3.691897,2.014481,3.169451,195.9710,202.0145,193.6611,206.3389,0
3.694565,2.013944,3.168605,195.9721,202.0139,193.6628,206.3372,0
3.697232,2.013407,3.167760,195.9732,202.0134,193.6645,206.3355,0
3.699900,2.012870,3.166915,195.9743,202.0129,193.6662,206.3338,0
3.702568,2.012333,3.166071,195.9753,202.0123,193.6679,206.3321,0
3.705235,2.011796,3.165226,195.9764,202.0118,193.6695,206.3305,0
3.707903,2.011260,3.164382,195.9775,202.0113,193.6712,206.3288,0
3.710570,2.010723,3.163538,195.9786,202.0107,193.6729,206.3271,0
3.713238,2.010187,3.162694,195.9796,202.0102,193.6746,206.3254,0
3.715905,2.009651,3.161851,195.9807,202.0097,193.6763,206.3237,0
3.718573,2.009115,3.161007,195.9818,202.0091,193.6780,206.3220,0
3.721240,2.008579,3.160164,195.9828,202.0086,193.6797,206.3203,0
3.723908,2.008043,3.159321,195.9839,202.0080,193.6814,206.3186,0
3.726576,2.007508,3.158479,195.9850,202.0075,193.6830,206.3170,0
3.729243,2.006972,3.157636,195.9861,202.0070,193.6847,206.3153,0
3.731911,2.006437,3.156794,195.9871,202.0064,193.6864,206.3136,0
3.734578,2.005902,3.155952,195.9882,202.0059,193.6881,206.3119,0
3.737246,2.005367,3.155110,195.9893,202.0054,193.6898,206.3102,0
3.739913,2.004832,3.154269,195.9903,202.0048,193.6915,206.3085,0
3.742581,2.004297,3.153427,195.9914,202.0043,193.6931,206.3069,0
3.745248,2.003762,3.152586,195.9925,202.0038,193.6948,206.3052,0
3.747916,2.003228,3.151745,195.9935,202.0032,193.6965,206.3035,0
3.750584,2.002694,3.150905,195.9946,202.0027,193.6982,206.3018,0
3.753251,2.002160,3.150064,195.9957,202.0022,193.6999,206.3001,0
3.755919,2.001626,3.149224,195.9967,202.0016,193.7016,206.2984,0
3.758586,2.001092,3.148384,195.9978,202.0011,193.7032,206.2968,0
3.761254,2.000558,3.147545,195.9989,202.0006,193.7049,206.2951,0
3.763921,2.000024,3.146705,196.0000,202.0000,193.7066,206.2934,0
3.766589,1.999491,3.145866,196.0010,201.9995,193.7083,206.2917,0
3.769256,1.998958,3.145027,196.0021,201.9990,193.7099,206.2901,0
3.771924,1.998424,3.144188,196.0032,201.9984,193.7116,206.2884,0
3.774592,1.997891,3.143349,196.0042,201.9979,193.7133,206.2867,0
3.777259,1.997359,3.142511,196.0053,201.9974,193.7150,206.2850,0
3.779927,1.996826,3.141673,196.0063,201.9968,193.7167,206.2833,0
3.782594,1.996293,3.140835,196.0074,201.9963,193.7183,206.2817,0
