t_s,protocol,eps_mod_pct,sigma_on
38.347783,long_2s,4.171635,0
38.361454,long_2s,4.165936,0
38.375125,long_2s,4.160244,0
38.388796,long_2s,4.154560,0
38.402467,long_2s,4.148885,0
38.416139,long_2s,4.143216,0
38.429810,long_2s,4.137556,0
38.443481,long_2s,4.131903,0
38.457152,long_2s,4.126258,0
38.470824,long_2s,4.120621,0
38.484495,long_2s,4.114992,0
38.498166,long_2s,4.109370,0
38.511837,long_2s,4.103756,0
38.525509,long_2s,4.098149,0
38.539180,long_2s,4.092550,0
38.552851,long_2s,4.086959,0
38.566522,long_2s,4.081375,0
38.580193,long_2s,4.075800,0
38.593865,long_2s,4.070231,0
38.607536,long_2s,4.064671,0
38.621207,long_2s,4.059117,0
38.634878,long_2s,4.053572,0
38.648550,long_2s,4.048034,0
38.662221,long_2s,4.042504,0
38.675892,long_2s,4.036981,0
38.689563,long_2s,4.031465,0
38.703234,long_2s,4.025958,0
38.716906,long_2s,4.020458,0
38.730577,long_2s,4.014965,0
38.744248,long_2s,4.009480,0
38.757919,long_2s,4.004002,0
38.771591,long_2s,3.998532,0
38.785262,long_2s,3.993069,0
38.798933,long_2s,3.987614,0
38.812604,long_2s,3.982166,0
38.826275,long_2s,3.976725,0
38.839947,long_2s,3.971292,0
38.853618,long_2s,3.965867,0
38.867289,long_2s,3.960449,0
38.880960,long_2s,3.955038,0
38.894632,long_2s,3.949635,0
38.908303,long_2s,3.944239,0
38.921974,long_2s,3.938850,0
38.935645,long_2s,3.933469,0
38.949316,long_2s,3.928095,0
38.962988,long_2s,3.922729,0
38.976659,long_2s,3.917369,0
38.990330,long_2s,3.912018,0
39.004001,long_2s,3.906673,0
39.017673,long_2s,3.901336,0
39.031344,long_2s,3.896006,0
39.045015,long_2s,3.890683,0
39.058686,long_2s,3.885368,0
39.072357,long_2s,3.880060,0
39.086029,long_2s,3.874759,0
39.099700,long_2s,3.869465,0
39.113371,long_2s,3.864179,0
39.127042,long_2s,3.858899,0
39.140714,long_2s,3.853628,0
39.154385,long_2s,3.848363,0
39.168056,long_2s,3.843105,0
39.181727,long_2s,3.837855,0
39.195398,long_2s,3.832611,0
39.209070,long_2s,3.827375,0
39.222741,long_2s,3.822147,0
39.236412,long_2s,3.816925,0
39.250083,long_2s,3.811710,0
39.263755,long_2s,3.806503,0
39.277426,long_2s,3.801302,0
39.291097,long_2s,3.796109,0
39.304768,long_2s,3.790923,0
39.318439,long_2s,3.785744,0
39.332111,long_2s,3.780572,0
39.345782,long_2s,3.775407,0
39.359453,long_2s,3.770249,0
39.373124,long_2s,3.765098,0
39.386796,long_2s,3.759954,0
39.400467,long_2s,3.754817,0
39.414138,long_2s,3.749687,0
39.427809,long_2s,3.744565,0
39.441480,long_2s,3.739449,0
39.455152,long_2s,3.734340,0
39.468823,long_2s,3.729238,0
39.482494,long_2s,3.724143,0
39.496165,long_2s,3.719055,0
39.509837,long_2s,3.713975,0
39.523508,long_2s,3.708901,0
39.537179,long_2s,3.703833,0
39.550850,long_2s,3.698773,0
39.564522,long_2s,3.693720,0
39.578193,long_2s,3.688674,0
39.591864,long_2s,3.683634,0
39.605535,long_2s,3.678602,0
39.619206,long_2s,3.673576,0
39.632878,long_2s,3.668557,0
39.646549,long_2s,3.663545,0
39.660220,long_2s,3.658540,0
39.673891,long_2s,3.653542,0
39.687563,long_2s,3.648551,0
39.701234,long_2s,3.643566,0
39.714905,long_2s,3.638588,0
39.728576,long_2s,3.633617,0
39.742247,long_2s,3.628653,0
39.755919,long_2s,3.623696,0
39.769590,long_2s,3.618745,0
39.783261,long_2s,3.613801,0
39.796932,long_2s,3.608864,0
39.810604,long_2s,3.603934,0
39.824275,long_2s,3.599010,0
39.837946,long_2s,3.594093,0
39.851617,long_2s,3.589183,0
39.865288,long_2s,3.584279,0
39.878960,long_2s,3.579383,0
39.892631,long_2s,3.574492,0
39.906302,long_2s,3.569609,0
39.919973,long_2s,3.564732,0
39.933645,long_2s,3.559862,0
39.947316,long_2s,3.554999,0
39.960987,long_2s,3.550142,0
39.974658,long_2s,3.545292,0
39.988329,long_2s,3.540448,0
40.002001,long_2s,3.535611,0
40.015672,long_2s,3.530781,0
40.029343,long_2s,3.525957,0
40.043014,long_2s,3.521140,0
40.056686,long_2s,3.516330,0
40.070357,long_2s,3.511526,0
40.084028,long_2s,3.506728,0
40.097699,long_2s,3.501937,0
40.111370,long_2s,3.497153,0
40.125042,long_2s,3.492375,0
40.138713,long_2s,3.487604,0
40.152384,long_2s,3.482839,0
40.166055,long_2s,3.478081,0
40.179727,long_2s,3.473329,0
40.193398,long_2s,3.468584,0
40.207069,long_2s,3.463845,0
40.220740,long_2s,3.459113,0
40.234411,long_2s,3.454387,0
40.248083,long_2s,3.449668,0
40.261754,long_2s,3.444955,0
40.275425,long_2s,3.440249,0
40.289096,long_2s,3.435549,0
40.302768,long_2s,3.430855,0
40.316439,long_2s,3.426168,0
40.330110,long_2s,3.421487,0
40.343781,long_2s,3.416813,0
40.357452,long_2s,3.412145,0
40.371124,long_2s,3.407483,0
40.384795,long_2s,3.402828,0
40.398466,long_2s,3.398179,0
40.412137,long_2s,3.393536,0
40.425809,long_2s,3.388900,0
40.439480,long_2s,3.384270,0
40.453151,long_2s,3.379647,0
40.466822,long_2s,3.375029,0
40.480493,long_2s,3.370418,0
40.494165,long_2s,3.365814,0
40.507836,long_2s,3.361216,0
40.521507,long_2s,3.356623,0
40.535178,long_2s,3.352038,0
40.548850,long_2s,3.347458,0
40.562521,long_2s,3.342885,0
40.576192,long_2s,3.338318,0
40.589863,long_2s,3.333757,0
40.603535,long_2s,3.329203,0
40.617206,long_2s,3.324654,0
40.630877,long_2s,3.320112,0
40.644548,long_2s,3.315576,0
40.658219,long_2s,3.311047,0
40.671891,long_2s,3.306523,0
40.685562,long_2s,3.302006,0
40.699233,long_2s,3.297495,0
40.712904,long_2s,3.292990,0
40.726576,long_2s,3.288491,0
40.740247,long_2s,3.283998,0
40.753918,long_2s,3.279511,0
40.767589,long_2s,3.275031,0
40.781260,long_2s,3.270557,0
40.794932,long_2s,3.266089,0
40.808603,long_2s,3.261626,0
40.822274,long_2s,3.257170,0
40.835945,long_2s,3.252721,0
40.849617,long_2s,3.248277,0
40.863288,long_2s,3.243839,0
40.876959,long_2s,3.239407,0
40.890630,long_2s,3.234982,0
40.904301,long_2s,3.230562,0
40.917973,long_2s,3.226148,0
40.931644,long_2s,3.221741,0
40.945315,long_2s,3.217339,0
40.958986,long_2s,3.212944,0
40.972658,long_2s,3.208554,0
40.986329,long_2s,3.204171,0
41.000000,long_2s,3.199793,0
0.000000,burst_50ms,0.000000,1
0.003334,burst_50ms,0.130785,1
0.006669,burst_50ms,0.257896,1
0.010003,burst_50ms,0.381453,1
0.013338,burst_50ms,0.501573,1
0.016672,burst_50ms,0.618368,1
0.020007,burst_50ms,0.731947,1
0.023341,burst_50ms,0.842415,1
0.026676,burst_50ms,0.949874,1
0.030010,burst_50ms,1.054423,1
0.033344,burst_50ms,1.156157,1
0.036679,burst_50ms,1.255168,1
0.040013,burst_50ms,1.351545,1
0.043348,burst_50ms,1.445374,1
0.046682,burst_50ms,1.536738,1
0.050017,burst_50ms,1.625056,0
0.053351,burst_50ms,1.580964,0
0.056686,burst_50ms,1.538316,0
0.060020,burst_50ms,1.497063,0
0.063354,burst_50ms,1.457160,0
0.066689,burst_50ms,1.418563,0
0.070023,burst_50ms,1.381228,0
0.073358,burst_50ms,1.345115,0
0.076692,burst_50ms,1.310183,0
0.080027,burst_50ms,1.276393,0
0.083361,burst_50ms,1.243709,0
0.086696,burst_50ms,1.212093,0
0.090030,burst_50ms,1.181511,0
0.093364,burst_50ms,1.151929,0
0.096699,burst_50ms,1.123314,0
0.100033,burst_50ms,1.095634,0
0.103368,burst_50ms,1.068859,0
0.106702,burst_50ms,1.042959,0
0.110037,burst_50ms,1.017906,0
0.113371,burst_50ms,0.993671,0
0.116706,burst_50ms,0.970227,0
0.120040,burst_50ms,0.947550,0
0.123374,burst_50ms,0.925613,0
0.126709,burst_50ms,0.904392,0
0.130043,burst_50ms,0.883865,0
0.133378,burst_50ms,0.864007,0
0.136712,burst_50ms,0.844798,0
0.140047,burst_50ms,0.826216,0
0.143381,burst_50ms,0.808239,0
0.146716,burst_50ms,0.790850,0
0.150050,burst_50ms,0.774028,0
0.153384,burst_50ms,0.757754,0
0.156719,burst_50ms,0.742011,0
0.160053,burst_50ms,0.726781,0
0.163388,burst_50ms,0.712048,0
0.166722,burst_50ms,0.697795,0
0.170057,burst_50ms,0.684006,0
0.173391,burst_50ms,0.670666,0
0.176726,burst_50ms,0.657761,0
0.180060,burst_50ms,0.645276,0
0.183394,burst_50ms,0.633197,0
0.186729,burst_50ms,0.621512,0
0.190063,burst_50ms,0.610207,0
0.193398,burst_50ms,0.599269,0
0.196732,burst_50ms,0.588687,0
0.200067,burst_50ms,0.578449,0
0.203401,burst_50ms,0.568544,0
0.206736,burst_50ms,0.558961,0
0.210070,burst_50ms,0.549688,0
0.213404,burst_50ms,0.540717,0
0.216739,burst_50ms,0.532038,0
0.220073,burst_50ms,0.523639,0
0.223408,burst_50ms,0.515513,0
0.226742,burst_50ms,0.507651,0
0.230077,burst_50ms,0.500044,0
0.233411,burst_50ms,0.492682,0
0.236746,burst_50ms,0.485560,0
0.240080,burst_50ms,0.478668,0
0.243414,burst_50ms,0.471999,0
0.246749,burst_50ms,0.465545,0
0.250083,burst_50ms,0.462616,1
0.253418,burst_50ms,0.587264,1
0.256752,burst_50ms,0.708437,1
0.260087,burst_50ms,0.826248,1
0.263421,burst_50ms,0.940807,1
0.266756,burst_50ms,1.052220,1
0.270090,burst_50ms,1.160591,1
0.273424,burst_50ms,1.266019,1
0.276759,burst_50ms,1.368601,1
0.280093,burst_50ms,1.468429,1
0.283428,burst_50ms,1.565593,1
0.286762,burst_50ms,1.660181,1
0.290097,burst_50ms,1.752278,1
0.293431,burst_50ms,1.841964,1
0.296766,burst_50ms,1.929318,1
0.300100,burst_50ms,2.010439,0
0.303434,burst_50ms,1.962684,0
0.306769,burst_50ms,1.916489,0
0.310103,burst_50ms,1.871803,0
0.313438,burst_50ms,1.828576,0
0.316772,burst_50ms,1.786760,0
0.320107,burst_50ms,1.746310,0
0.323441,burst_50ms,1.707181,0
0.326776,burst_50ms,1.669329,0
0.330110,burst_50ms,1.632712,0
0.333444,burst_50ms,1.597289,0
0.336779,burst_50ms,1.563023,0
0.340113,burst_50ms,1.529874,0
0.343448,burst_50ms,1.497806,0
0.346782,burst_50ms,1.466784,0
0.350117,burst_50ms,1.436773,0
0.353451,burst_50ms,1.407740,0
0.356786,burst_50ms,1.379654,0
0.360120,burst_50ms,1.352482,0
0.363454,burst_50ms,1.326195,0
0.366789,burst_50ms,1.300765,0
0.370123,burst_50ms,1.276162,0
0.373458,burst_50ms,1.252361,0
0.376792,burst_50ms,1.229334,0
0.380127,burst_50ms,1.207056,0
0.383461,burst_50ms,1.185502,0
0.386796,burst_50ms,1.164650,0
0.390130,burst_50ms,1.144475,0
0.393464,burst_50ms,1.124956,0
0.396799,burst_50ms,1.106071,0
0.400133,burst_50ms,1.087799,0
0.403468,burst_50ms,1.070121,0
0.406802,burst_50ms,1.053016,0
0.410137,burst_50ms,1.036466,0
0.413471,burst_50ms,1.020453,0
0.416806,burst_50ms,1.004959,0
0.420140,burst_50ms,0.989967,0
0.423474,burst_50ms,0.975461,0
0.426809,burst_50ms,0.961425,0
0.430143,burst_50ms,0.947843,0
0.433478,burst_50ms,0.934700,0
0.436812,burst_50ms,0.921983,0
0.440147,burst_50ms,0.909676,0
0.443481,burst_50ms,0.897768,0
0.446816,burst_50ms,0.886243,0
0.450150,burst_50ms,0.875091,0
0.453484,burst_50ms,0.864298,0
0.456819,burst_50ms,0.853854,0
0.460153,burst_50ms,0.843746,0
0.463488,burst_50ms,0.833963,0
0.466822,burst_50ms,0.824496,0
0.470157,burst_50ms,0.815332,0
0.473491,burst_50ms,0.806464,0
0.476826,burst_50ms,0.797880,0
0.480160,burst_50ms,0.789572,0
0.483494,burst_50ms,0.781530,0
0.486829,burst_50ms,0.773746,0
0.490163,burst_50ms,0.766212,0
0.493498,burst_50ms,0.758918,0
0.496832,burst_50ms,0.751858,0
0.500167,burst_50ms,0.751652,1
0.503501,burst_50ms,0.875634,1
0.506836,burst_50ms,0.996159,1
0.510170,burst_50ms,1.113340,1
0.513505,burst_50ms,1.227287,1
0.516839,burst_50ms,1.338106,1
0.520173,burst_50ms,1.445899,1
0.523508,burst_50ms,1.550765,1
0.526842,burst_50ms,1.652800,1
0.530177,burst_50ms,1.752096,1
0.533511,burst_50ms,1.848744,1
0.536846,burst_50ms,1.942829,1
0.540180,burst_50ms,2.034436,1
0.543515,burst_50ms,2.123646,1
0.546849,burst_50ms,2.210537,1
0.550183,burst_50ms,2.287894,0
0.553518,burst_50ms,2.239792,0
0.556852,burst_50ms,2.193259,0
0.560187,burst_50ms,2.148244,0
0.563521,burst_50ms,2.104695,0
0.566856,burst_50ms,2.062566,0
0.570190,burst_50ms,2.021809,0
0.573525,burst_50ms,1.982380,0
0.576859,burst_50ms,1.944235,0
0.580193,burst_50ms,1.907332,0
0.583528,burst_50ms,1.871630,0
0.586862,burst_50ms,1.837090,0
0.590197,burst_50ms,1.803674,0
0.593531,burst_50ms,1.771345,0
0.596866,burst_50ms,1.740067,0
0.600200,burst_50ms,1.709806,0
0.603535,burst_50ms,1.680528,0
0.606869,burst_50ms,1.652202,0
0.610203,burst_50ms,1.624796,0
0.613538,burst_50ms,1.598279,0
0.616872,burst_50ms,1.572623,0
0.620207,burst_50ms,1.547800,0
0.623541,burst_50ms,1.523782,0
0.626876,burst_50ms,1.500542,0
0.630210,burst_50ms,1.478056,0
0.633545,burst_50ms,1.456298,0
0.636879,burst_50ms,1.435245,0
0.640213,burst_50ms,1.414874,0
0.643548,burst_50ms,1.395161,0
0.646882,burst_50ms,1.376086,0
0.650217,burst_50ms,1.357628,0
0.653551,burst_50ms,1.339767,0
0.656886,burst_50ms,1.322482,0
0.660220,burst_50ms,1.305755,0
0.663555,burst_50ms,1.289568,0
0.666889,burst_50ms,1.273902,0
0.670223,burst_50ms,1.258742,0
0.673558,burst_50ms,1.244070,0
0.676892,burst_50ms,1.229870,0
0.680227,burst_50ms,1.216127,0
0.683561,burst_50ms,1.202826,0
0.686896,burst_50ms,1.189952,0
0.690230,burst_50ms,1.177492,0
0.693565,burst_50ms,1.165431,0
0.696899,burst_50ms,1.153757,0
0.700233,burst_50ms,1.142457,0
0.703568,burst_50ms,1.131519,0
0.706902,burst_50ms,1.120930,0
0.710237,burst_50ms,1.110680,0
0.713571,burst_50ms,1.100758,0
0.716906,burst_50ms,1.091151,0
0.720240,burst_50ms,1.081851,0
0.723575,burst_50ms,1.072848,0
0.726909,burst_50ms,1.064130,0
0.730243,burst_50ms,1.055690,0
0.733578,burst_50ms,1.047518,0
0.736912,burst_50ms,1.039605,0
0.740247,burst_50ms,1.031942,0
0.743581,burst_50ms,1.024522,0
0.746916,burst_50ms,1.017337,0
0.750250,burst_50ms,1.020317,1
0.753585,burst_50ms,1.144083,1
0.756919,burst_50ms,1.264396,1
0.760253,burst_50ms,1.381370,1
0.763588,burst_50ms,1.495114,1
0.766922,burst_50ms,1.605732,1
0.770257,burst_50ms,1.713329,1
0.773591,burst_50ms,1.818003,1
0.776926,burst_50ms,1.919848,1
0.780260,burst_50ms,2.018959,1
0.783595,burst_50ms,2.115424,1
0.786929,burst_50ms,2.209330,1
0.790263,burst_50ms,2.300760,1
0.793598,burst_50ms,2.389796,1
0.796932,burst_50ms,2.476517,1
0.800267,burst_50ms,2.550395,0
0.803601,burst_50ms,2.502222,0
0.806936,burst_50ms,2.455616,0
0.810270,burst_50ms,2.410528,0
0.813605,burst_50ms,2.366905,0
0.816939,burst_50ms,2.324702,0
0.820273,burst_50ms,2.283871,0
0.823608,burst_50ms,2.244367,0
0.826942,burst_50ms,2.206147,0
0.830277,burst_50ms,2.169169,0
0.833611,burst_50ms,2.133391,0
0.836946,burst_50ms,2.098775,0
0.840280,burst_50ms,2.065282,0
0.843615,burst_50ms,2.032876,0
0.846949,burst_50ms,2.001521,0
0.850283,burst_50ms,1.971183,0
0.853618,burst_50ms,1.941827,0
0.856952,burst_50ms,1.913423,0
0.860287,burst_50ms,1.885938,0
0.863621,burst_50ms,1.859343,0
0.866956,burst_50ms,1.833608,0
0.870290,burst_50ms,1.808706,0
0.873625,burst_50ms,1.784608,0
0.876959,burst_50ms,1.761289,0
0.880293,burst_50ms,1.738723,0
0.883628,burst_50ms,1.716886,0
0.886962,burst_50ms,1.695752,0
0.890297,burst_50ms,1.675300,0
0.893631,burst_50ms,1.655507,0
0.896966,burst_50ms,1.636352,0
0.900300,burst_50ms,1.617813,0
0.903635,burst_50ms,1.599870,0
0.906969,burst_50ms,1.582504,0
0.910303,burst_50ms,1.565696,0
0.913638,burst_50ms,1.549427,0
0.916972,burst_50ms,1.533680,0
0.920307,burst_50ms,1.518438,0
0.923641,burst_50ms,1.503684,0
0.926976,burst_50ms,1.489402,0
0.930310,burst_50ms,1.475577,0
0.933645,burst_50ms,1.462193,0
0.936979,burst_50ms,1.449237,0
0.940313,burst_50ms,1.436694,0
0.943648,burst_50ms,1.424551,0
0.946982,burst_50ms,1.412794,0
0.950317,burst_50ms,1.401411,0
0.953651,burst_50ms,1.390390,0
0.956986,burst_50ms,1.379719,0
0.960320,burst_50ms,1.369386,0
0.963655,burst_50ms,1.359380,0
0.966989,burst_50ms,1.349690,0
0.970323,burst_50ms,1.340307,0
0.973658,burst_50ms,1.331220,0
0.976992,burst_50ms,1.322419,0
0.980327,burst_50ms,1.313896,0
0.983661,burst_50ms,1.305640,0
0.986996,burst_50ms,1.297643,0
0.990330,burst_50ms,1.289897,0
0.993665,burst_50ms,1.282393,0
0.996999,burst_50ms,1.275124,0
1.000333,burst_50ms,1.281329,1
1.003668,burst_50ms,1.404918,1
1.007002,burst_50ms,1.525057,1
1.010337,burst_50ms,1.641860,1
1.013671,burst_50ms,1.755435,1
1.017006,burst_50ms,1.865889,1
1.020340,burst_50ms,1.973322,1
1.023675,burst_50ms,2.077836,1
1.027009,burst_50ms,2.179523,1
1.030343,burst_50ms,2.278479,1
1.033678,burst_50ms,2.374790,1
1.037012,burst_50ms,2.468545,1
1.040347,burst_50ms,2.559827,1
1.043681,burst_50ms,2.648717,1
1.047016,burst_50ms,2.735292,1
1.050350,burst_50ms,2.805721,0
1.053685,burst_50ms,2.757500,0
1.057019,burst_50ms,2.710845,0
1.060353,burst_50ms,2.665706,0
1.063688,burst_50ms,2.622033,0
1.067022,burst_50ms,2.579777,0
1.070357,burst_50ms,2.538893,0
1.073691,burst_50ms,2.499335,0
1.077026,burst_50ms,2.461059,0
1.080360,burst_50ms,2.424025,0
1.083695,burst_50ms,2.388190,0
1.087029,burst_50ms,2.353516,0
1.090363,burst_50ms,2.319964,0
1.093698,burst_50ms,2.287498,0
1.097032,burst_50ms,2.256082,0
1.100367,burst_50ms,2.225683,0
1.103701,burst_50ms,2.196265,0
1.107036,burst_50ms,2.167798,0
1.110370,burst_50ms,2.140249,0
1.113705,burst_50ms,2.113590,0
1.117039,burst_50ms,2.087791,0
1.120373,burst_50ms,2.062823,0
1.123708,burst_50ms,2.038659,0
1.127042,burst_50ms,2.015273,0
1.130377,burst_50ms,1.992640,0
1.133711,burst_50ms,1.970734,0
1.137046,burst_50ms,1.949533,0
1.140380,burst_50ms,1.929012,0
1.143715,burst_50ms,1.909150,0
1.147049,burst_50ms,1.889924,0
1.150383,burst_50ms,1.871315,0
1.153718,burst_50ms,1.853301,0
1.157052,burst_50ms,1.835864,0
1.160387,burst_50ms,1.818984,0
1.163721,burst_50ms,1.802643,0
1.167056,burst_50ms,1.786824,0
1.170390,burst_50ms,1.771509,0
1.173725,burst_50ms,1.756682,0
1.177059,burst_50ms,1.742327,0
1.180393,burst_50ms,1.728428,0
1.183728,burst_50ms,1.714970,0
1.187062,burst_50ms,1.701940,0
1.190397,burst_50ms,1.689322,0
1.193731,burst_50ms,1.677104,0
1.197066,burst_50ms,1.665272,0
1.200400,burst_50ms,1.653813,0
1.203735,burst_50ms,1.642716,0
1.207069,burst_50ms,1.631969,0
1.210403,burst_50ms,1.621560,0
1.213738,burst_50ms,1.611477,0
1.217072,burst_50ms,1.601711,0
1.220407,burst_50ms,1.592251,0
1.223741,burst_50ms,1.583087,0
1.227076,burst_50ms,1.574209,0
1.230410,burst_50ms,1.565607,0
1.233745,burst_50ms,1.557274,0
1.237079,burst_50ms,1.549199,0
1.240413,burst_50ms,1.541375,0
1.243748,burst_50ms,1.533793,0
1.247082,burst_50ms,1.526446,0
1.250417,burst_50ms,1.535878,1
1.253751,burst_50ms,1.659295,1
1.257086,burst_50ms,1.779266,1
1.260420,burst_50ms,1.895902,1
1.263755,burst_50ms,2.009314,1
1.267089,burst_50ms,2.119607,1
1.270423,burst_50ms,2.226883,1
1.273758,burst_50ms,2.331240,1
1.277092,burst_50ms,2.432775,1
1.280427,burst_50ms,2.531579,1
1.283761,burst_50ms,2.627742,1
1.287096,burst_50ms,2.721350,1
1.290430,burst_50ms,2.812488,1
1.293765,burst_50ms,2.901235,1
1.297099,burst_50ms,2.987670,1
1.300433,burst_50ms,3.054654,0
1.303768,burst_50ms,3.006389,0
1.307102,burst_50ms,2.959690,0
1.310437,burst_50ms,2.914505,0
1.313771,burst_50ms,2.870784,0
1.317106,burst_50ms,2.828480,0
1.320440,burst_50ms,2.787546,0
1.323775,burst_50ms,2.747937,0
1.327109,burst_50ms,2.709610,0
1.330443,burst_50ms,2.672522,0
1.333778,burst_50ms,2.636633,0
1.337112,burst_50ms,2.601904,0
1.340447,burst_50ms,2.568297,0
1.343781,burst_50ms,2.535775,0
1.347116,burst_50ms,2.504302,0
1.350450,burst_50ms,2.473844,0
1.353785,burst_50ms,2.444367,0
1.357119,burst_50ms,2.415840,0
1.360453,burst_50ms,2.388232,0
1.363788,burst_50ms,2.361511,0
1.367122,burst_50ms,2.335650,0
1.370457,burst_50ms,2.310619,0
1.373791,burst_50ms,2.286393,0
1.377126,burst_50ms,2.262943,0
1.380460,burst_50ms,2.240245,0
1.383795,burst_50ms,2.218275,0
1.387129,burst_50ms,2.197008,0
1.390463,burst_50ms,2.176421,0
1.393798,burst_50ms,2.156492,0
1.397132,burst_50ms,2.137200,0
1.400467,burst_50ms,2.118523,0
1.403801,burst_50ms,2.100441,0
1.407136,burst_50ms,2.082936,0
1.410470,burst_50ms,2.065987,0
1.413805,burst_50ms,2.049577,0
1.417139,burst_50ms,2.033688,0
1.420473,burst_50ms,2.018303,0
1.423808,burst_50ms,2.003405,0
1.427142,burst_50ms,1.988979,0
1.430477,burst_50ms,1.975009,0
1.433811,burst_50ms,1.961480,0
1.437146,burst_50ms,1.948378,0
1.440480,burst_50ms,1.935688,0
1.443815,burst_50ms,1.923397,0
1.447149,burst_50ms,1.911492,0
1.450483,burst_50ms,1.899961,0
1.453818,burst_50ms,1.888791,0
1.457152,burst_50ms,1.877970,0
1.460487,burst_50ms,1.867486,0
1.463821,burst_50ms,1.857330,0
1.467156,burst_50ms,1.847490,0
1.470490,burst_50ms,1.837955,0
1.473825,burst_50ms,1.828716,0
1.477159,burst_50ms,1.819763,0
1.480493,burst_50ms,1.811086,0
1.483828,burst_50ms,1.802677,0
1.487162,burst_50ms,1.794527,0
1.490497,burst_50ms,1.786627,0
1.493831,burst_50ms,1.778970,0
1.497166,burst_50ms,1.771546,0
1.500500,burst_50ms,1.784206,1
1.503835,burst_50ms,1.907453,1
1.507169,burst_50ms,2.027257,1
1.510504,burst_50ms,2.143730,1
1.513838,burst_50ms,2.256981,1
1.517172,burst_50ms,2.367116,1
1.520507,burst_50ms,2.474236,1
1.523841,burst_50ms,2.578440,1
1.527176,burst_50ms,2.679824,1
1.530510,burst_50ms,2.778479,1
1.533845,burst_50ms,2.874496,1
1.537179,burst_50ms,2.967960,1
1.540514,burst_50ms,3.058955,1
1.543848,burst_50ms,3.147562,1
1.547182,burst_50ms,3.233859,1
1.550517,burst_50ms,3.297404,0
1.553851,burst_50ms,3.249097,0
1.557186,burst_50ms,3.202355,0
1.560520,burst_50ms,3.157126,0
1.563855,burst_50ms,3.113360,0
1.567189,burst_50ms,3.071009,0
1.570524,burst_50ms,3.030028,0
1.573858,burst_50ms,2.990370,0
1.577192,burst_50ms,2.951993,0
1.580527,burst_50ms,2.914855,0
1.583861,burst_50ms,2.878915,0
1.587196,burst_50ms,2.844133,0
1.590530,burst_50ms,2.810472,0
1.593865,burst_50ms,2.777896,0
1.597199,burst_50ms,2.746367,0
1.600534,burst_50ms,2.715853,0
1.603868,burst_50ms,2.686320,0
1.607202,burst_50ms,2.657736,0
1.610537,burst_50ms,2.630069,0
1.613871,burst_50ms,2.603289,0
1.617206,burst_50ms,2.577368,0
1.620540,burst_50ms,2.552277,0
1.623875,burst_50ms,2.527989,0
1.627209,burst_50ms,2.504478,0
1.630544,burst_50ms,2.481718,0
1.633878,burst_50ms,2.459685,0
1.637212,burst_50ms,2.438354,0
1.640547,burst_50ms,2.417704,0
1.643881,burst_50ms,2.397710,0
1.647216,burst_50ms,2.378353,0
